"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Found","Column","Row","Url"
"26","paste","2019-03-05T16:12:14.097Z","finalCode","vaue2273","Web","complete",,,,,,
"26","clickButton","2019-03-05T16:12:18.012Z","Cancel",,"Web","complete",,,,,,
"27","insertValue","2019-03-05T16:12:28.012Z","name","name1030","Web","complete",,,,,,
"27","insertValue","2019-03-05T16:12:33.277Z","surname","surname1030","Web","complete",,,,,,
"27","insertValue","2019-03-05T16:12:39.558Z","age","18","Web","complete",,,,,,
"27","insertValue","2019-03-05T16:12:47.771Z","type","2","Web","complete",,,,,,
"27","clickButton","2019-03-05T16:12:56.860Z","B4",,"Web","complete",,,,,,
"27","openFile","2019-03-05T16:13:02.803Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"27","findValue","2019-03-05T16:13:04.145Z",,"3540","Excel","complete",,,"false",,,
"27","copy","2019-03-05T16:13:07.720Z",,"value1030","Excel","complete",,,,"B","1",
"27","paste","2019-03-05T16:13:08.918Z",,"vaue1030","Excel","complete",,,,"C","2",
"27","clickButton","2019-03-05T16:13:10.296Z","Cancel",,"Web","complete",,,,,,
"28","insertValue","2019-03-05T16:13:20.296Z","name","name1814","Web","complete",,,,,,
"28","insertValue","2019-03-05T16:13:22.392Z","surname","surname1814","Web","complete",,,,,,
"28","insertValue","2019-03-05T16:13:22.392Z","age","18","Web","complete",,,,,,
"28","insertValue","2019-03-05T16:13:36.016Z","type","2","Web","complete",,,,,,
"28","clickButton","2019-03-05T16:13:39.653Z","B4",,"Web","complete",,,,,,
"28","openFile","2019-03-05T16:13:42.376Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"28","findValue","2019-03-05T16:13:45.165Z",,"2812","Excel","complete",,,"true",,,
"28","copy","2019-03-05T16:13:48.034Z",,"value1814","Excel","complete",,,,"B","1",
"28","paste","2019-03-05T16:13:52.950Z","finalCode","vaue1814","Web","complete",,,,,,
"28","clickButton","2019-03-05T16:13:57.042Z","OK",,"Web","complete",,,,,,
"29","insertValue","2019-03-05T16:14:07.042Z","name","name559","Web","complete",,,,,,
"29","insertValue","2019-03-05T16:14:10.407Z","surname","surname559","Web","complete",,,,,,
"29","insertValue","2019-03-05T16:14:15.121Z","age","27","Web","complete",,,,,,
"29","insertValue","2019-03-05T16:14:20.027Z","type","2","Web","complete",,,,,,
"29","clickButton","2019-03-05T16:14:28.271Z","B4",,"Web","complete",,,,,,
"29","openFile","2019-03-05T16:14:31.388Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"29","findValue","2019-03-05T16:14:33.771Z",,"4175","Excel","complete",,,"false",,,
"29","copy","2019-03-05T16:14:37.632Z",,"value559","Excel","complete",,,,"B","1",
"29","paste","2019-03-05T16:14:40.223Z",,"vaue559","Excel","complete",,,,"C","2",
"29","paste","2019-03-05T16:14:43.490Z","finalCode","vaue559","Web","complete",,,,,,
"29","clickButton","2019-03-05T16:14:48.258Z","OK",,"Web","complete",,,,,,
"30","insertValue","2019-03-05T16:14:58.258Z","name","name2018","Web","complete",,,,,,
"30","insertValue","2019-03-05T16:15:05.316Z","surname","surname2018","Web","complete",,,,,,
"30","insertValue","2019-03-05T16:15:13.781Z","age","19","Web","complete",,,,,,
"30","insertValue","2019-03-05T16:15:17.224Z","type","4","Web","complete",,,,,,
"30","openFile","2019-03-05T16:15:17.667Z",,,"Excel","complete","Sheet1","data.xls",,,,
"30","goToUrl","2019-03-05T16:15:21.587Z",,,"Web","complete",,,,,,"www.webpage.com"
"30","insertValue","2019-03-05T16:15:30.216Z","username","Frank01","Web","complete",,,,,,
"30","insertValue","2019-03-05T16:15:41.343Z","password","LittleFrank123","Web","complete",,,,,,
"30","clickButton","2019-03-05T16:15:51.360Z","confirm",,"Web","complete",,,,,,
"30","waitResponse","2019-03-05T16:15:53.584Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"30","clickButton","2019-03-05T16:15:57.178Z","Button1",,"Web","complete",,,,,,
"30","clickButton","2019-03-05T16:15:58.437Z","B2",,"Web","complete",,,,,,
"30","insertValue","2019-03-05T16:16:01.783Z","ID","182381","Web","complete",,,,,,
"30","copy","2019-03-05T16:16:04.958Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"30","paste","2019-03-05T16:16:08.933Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"30","copy","2019-03-05T16:16:12.432Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"30","paste","2019-03-05T16:16:14.695Z","Area","Melbourne 123","Web","complete",,,,,,
"30","clickButton","2019-03-05T16:16:18.570Z","B8",,"Web","complete",,,,,,
"31","insertValue","2019-03-05T16:16:28.570Z","name","name2133","Web","complete",,,,,,
"31","insertValue","2019-03-05T16:16:33.074Z","surname","surname2133","Web","complete",,,,,,
"31","insertValue","2019-03-05T16:16:33.893Z","age","20","Web","complete",,,,,,
"31","insertValue","2019-03-05T16:16:40.958Z","type","4","Web","complete",,,,,,
"31","openFile","2019-03-05T16:16:51.814Z",,,"Excel","complete","Sheet1","data.xls",,,,
"31","goToUrl","2019-03-05T16:17:06.137Z",,,"Web","complete",,,,,,"www.webpage.com"
"31","insertValue","2019-03-05T16:17:17.340Z","username","Frank01","Web","complete",,,,,,
"31","insertValue","2019-03-05T16:17:37.215Z","password","LittleFrank123","Web","complete",,,,,,
"31","clickButton","2019-03-05T16:17:37.215Z","confirm",,"Web","complete",,,,,,
"31","waitResponse","2019-03-05T16:17:39.738Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"31","clickButton","2019-03-05T16:17:51.230Z","Button1",,"Web","complete",,,,,,
"31","clickButton","2019-03-05T16:17:54.294Z","B2",,"Web","complete",,,,,,
"31","insertValue","2019-03-05T16:17:56.457Z","ID","182381","Web","complete",,,,,,
"31","copy","2019-03-05T16:17:59.740Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"31","paste","2019-03-05T16:18:03.115Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"31","copy","2019-03-05T16:18:06.169Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"31","paste","2019-03-05T16:18:08.537Z","Area","Melbourne 123","Web","complete",,,,,,
"31","clickButton","2019-03-05T16:18:13.589Z","B8",,"Web","complete",,,,,,
"32","insertValue","2019-03-05T16:18:23.589Z","name","name1117","Web","complete",,,,,,
"32","insertValue","2019-03-05T16:18:26.738Z","surname","surname1117","Web","complete",,,,,,
"32","insertValue","2019-03-05T16:18:41.066Z","age","26","Web","complete",,,,,,
"32","insertValue","2019-03-05T16:18:47.242Z","type","4","Web","complete",,,,,,
"32","openFile","2019-03-05T16:18:49.495Z",,,"Excel","complete","Sheet1","data.xls",,,,
"32","goToUrl","2019-03-05T16:18:52.131Z",,,"Web","complete",,,,,,"www.webpage.com"
"32","insertValue","2019-03-05T16:19:08.109Z","username","Frank01","Web","complete",,,,,,
"32","insertValue","2019-03-05T16:19:21.252Z","password","LittleFrank123","Web","complete",,,,,,
"32","clickButton","2019-03-05T16:19:28.809Z","confirm",,"Web","complete",,,,,,
"32","waitResponse","2019-03-05T16:19:30.864Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"32","clickButton","2019-03-05T16:19:36.508Z","Button1",,"Web","complete",,,,,,
"32","clickButton","2019-03-05T16:19:38.687Z","B2",,"Web","complete",,,,,,
"32","insertValue","2019-03-05T16:19:43.365Z","ID","182381","Web","complete",,,,,,
"32","copy","2019-03-05T16:19:43.737Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"32","paste","2019-03-05T16:19:46.633Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"32","copy","2019-03-05T16:19:49.015Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"32","paste","2019-03-05T16:19:53.694Z","Area","Melbourne 123","Web","complete",,,,,,
"32","clickButton","2019-03-05T16:19:55.949Z","B8",,"Web","complete",,,,,,
"33","insertValue","2019-03-05T16:20:05.949Z","name","name2453","Web","complete",,,,,,
"33","insertValue","2019-03-05T16:20:18.779Z","surname","surname2453","Web","complete",,,,,,
"33","insertValue","2019-03-05T16:20:21.974Z","age","21","Web","complete",,,,,,
"33","insertValue","2019-03-05T16:20:30.259Z","type","4","Web","complete",,,,,,
"33","openFile","2019-03-05T16:20:43.572Z",,,"Excel","complete","Sheet1","data.xls",,,,
"33","goToUrl","2019-03-05T16:20:49.001Z",,,"Web","complete",,,,,,"www.webpage.com"
"33","insertValue","2019-03-05T16:20:57.628Z","username","Frank01","Web","complete",,,,,,
"33","insertValue","2019-03-05T16:21:00.896Z","password","LittleFrank123","Web","complete",,,,,,
"33","clickButton","2019-03-05T16:21:08.989Z","confirm",,"Web","complete",,,,,,
"33","waitResponse","2019-03-05T16:21:11.956Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"33","clickButton","2019-03-05T16:21:20.466Z","Button1",,"Web","complete",,,,,,
"33","clickButton","2019-03-05T16:21:24.110Z","B2",,"Web","complete",,,,,,
"33","insertValue","2019-03-05T16:21:26.106Z","ID","182381","Web","complete",,,,,,
"33","copy","2019-03-05T16:21:30.018Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"33","paste","2019-03-05T16:21:30.643Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"33","copy","2019-03-05T16:21:33.158Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"33","paste","2019-03-05T16:21:36.522Z","Area","Melbourne 123","Web","complete",,,,,,
"33","clickButton","2019-03-05T16:21:40.230Z","B8",,"Web","complete",,,,,,
"34","insertValue","2019-03-05T16:21:50.230Z","name","name2584","Web","complete",,,,,,
"34","insertValue","2019-03-05T16:21:58.914Z","surname","surname2584","Web","complete",,,,,,
"34","insertValue","2019-03-05T16:22:11.575Z","age","26","Web","complete",,,,,,
"34","insertValue","2019-03-05T16:22:29.247Z","type","2","Web","complete",,,,,,
"34","clickButton","2019-03-05T16:22:35.160Z","B4",,"Web","complete",,,,,,
"34","goToUrl","2019-03-05T16:22:37.443Z",,,"Web","complete",,,,,,"www.webpage.com"
"34","clickButton","2019-03-05T16:22:40.347Z","B5",,"Web","complete",,,,,,
"34","insertValue","2019-03-05T16:22:45.098Z","valueX","valuex2584","Web","complete",,,,,,
"34","clickButton","2019-03-05T16:22:48.836Z","OK",,"Web","complete",,,,,,
"35","insertValue","2019-03-05T16:22:58.836Z","name","name651","Web","complete",,,,,,
"35","insertValue","2019-03-05T16:23:04.859Z","surname","surname651","Web","complete",,,,,,
"35","insertValue","2019-03-05T16:23:04.859Z","age","28","Web","complete",,,,,,
"35","insertValue","2019-03-05T16:23:10.225Z","type","4","Web","complete",,,,,,
"35","openFile","2019-03-05T16:23:11.390Z",,,"Excel","complete","Sheet1","data.xls",,,,
"35","goToUrl","2019-03-05T16:23:19.924Z",,,"Web","complete",,,,,,"www.webpage.com"
"35","insertValue","2019-03-05T16:23:28.131Z","username","Frank01","Web","complete",,,,,,
"35","insertValue","2019-03-05T16:23:28.131Z","password","LittleFrank123","Web","complete",,,,,,
"35","clickButton","2019-03-05T16:23:47.018Z","confirm",,"Web","complete",,,,,,
"35","waitResponse","2019-03-05T16:23:52.548Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"35","clickButton","2019-03-05T16:23:54.785Z","Button1",,"Web","complete",,,,,,
"35","clickButton","2019-03-05T16:23:58.094Z","B2",,"Web","complete",,,,,,
"35","insertValue","2019-03-05T16:24:00.970Z","ID","182381","Web","complete",,,,,,
"35","copy","2019-03-05T16:24:03.888Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"35","paste","2019-03-05T16:24:06.370Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"35","copy","2019-03-05T16:24:10.619Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"35","paste","2019-03-05T16:24:15.057Z","Area","Melbourne 123","Web","complete",,,,,,
"35","clickButton","2019-03-05T16:24:18.290Z","B8",,"Web","complete",,,,,,
"36","insertValue","2019-03-05T16:24:28.290Z","name","name1234","Web","complete",,,,,,
"36","insertValue","2019-03-05T16:24:38.705Z","surname","surname1234","Web","complete",,,,,,
"36","insertValue","2019-03-05T16:24:38.705Z","age","24","Web","complete",,,,,,
"36","insertValue","2019-03-05T16:24:42.901Z","type","3","Web","complete",,,,,,
"36","clickButton","2019-03-05T16:24:51.437Z","B1",,"Web","complete",,,,,,
"36","insertValue","2019-03-05T16:24:54.420Z",,"1639","Excel","complete",,,,"B","36",
"36","goToUrl","2019-03-05T16:25:07.455Z",,,"Web","complete",,,,,,"www.webpage2.com"
"36","copy","2019-03-05T16:25:09.598Z","value2","value1639","Web","complete",,,,,,
"36","paste","2019-03-05T16:25:13.238Z",,"vaue1639","Excel","complete",,,,"C","2",
"36","clickButton","2019-03-05T16:25:16.132Z","OK",,"Web","complete",,,,,,
"37","insertValue","2019-03-05T16:25:26.132Z","name","name1780","Web","complete",,,,,,
"37","insertValue","2019-03-05T16:25:39.806Z","surname","surname1780","Web","complete",,,,,,
"37","insertValue","2019-03-05T16:25:49.375Z","age","18","Web","complete",,,,,,
"37","insertValue","2019-03-05T16:25:59.483Z","type","4","Web","complete",,,,,,
"37","openFile","2019-03-05T16:26:21.122Z",,,"Excel","complete","Sheet1","data.xls",,,,
"37","goToUrl","2019-03-05T16:26:26.966Z",,,"Web","complete",,,,,,"www.webpage.com"
"37","insertValue","2019-03-05T16:26:33.498Z","username","Frank01","Web","complete",,,,,,
"37","insertValue","2019-03-05T16:26:36.476Z","password","LittleFrank123","Web","complete",,,,,,
"37","clickButton","2019-03-05T16:26:48.982Z","confirm",,"Web","complete",,,,,,
"37","waitResponse","2019-03-05T16:26:52.488Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"37","clickButton","2019-03-05T16:26:58.859Z","Button1",,"Web","complete",,,,,,
"37","clickButton","2019-03-05T16:27:00.316Z","B2",,"Web","complete",,,,,,
"37","insertValue","2019-03-05T16:27:04.252Z","ID","182381","Web","complete",,,,,,
"37","copy","2019-03-05T16:27:06.843Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"37","paste","2019-03-05T16:27:08.537Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"37","copy","2019-03-05T16:27:12.114Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"37","paste","2019-03-05T16:27:14.193Z","Area","Melbourne 123","Web","complete",,,,,,
"37","clickButton","2019-03-05T16:27:18.462Z","B8",,"Web","complete",,,,,,
"38","insertValue","2019-03-05T16:27:28.462Z","name","name550","Web","complete",,,,,,
"38","insertValue","2019-03-05T16:27:33.805Z","surname","surname550","Web","complete",,,,,,
"38","insertValue","2019-03-05T16:27:39.135Z","age","19","Web","complete",,,,,,
"38","insertValue","2019-03-05T16:27:50.408Z","type","3","Web","complete",,,,,,
"38","clickButton","2019-03-05T16:28:00.319Z","B4",,"Web","complete",,,,,,
"38","goToUrl","2019-03-05T16:28:04.068Z",,,"Web","complete",,,,,,"www.webpage.com"
"38","clickButton","2019-03-05T16:28:06.944Z","B5",,"Web","complete",,,,,,
"38","insertValue","2019-03-05T16:28:15.917Z","valueX","valuex550","Web","complete",,,,,,
"38","clickButton","2019-03-05T16:28:17.717Z","Cancel",,"Web","complete",,,,,,
"39","insertValue","2019-03-05T16:28:27.717Z","name","name982","Web","complete",,,,,,
"39","insertValue","2019-03-05T16:28:37.565Z","surname","surname982","Web","complete",,,,,,
"39","insertValue","2019-03-05T16:28:48.006Z","age","24","Web","complete",,,,,,
"39","insertValue","2019-03-05T16:28:56.381Z","type","2","Web","complete",,,,,,
"39","clickButton","2019-03-05T16:29:12.701Z","B4",,"Web","complete",,,,,,
"39","openFile","2019-03-05T16:29:16.295Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"39","findValue","2019-03-05T16:29:18.155Z",,"1804","Excel","complete",,,"false",,,
"39","copy","2019-03-05T16:29:20.635Z",,"value982","Excel","complete",,,,"B","1",
"39","paste","2019-03-05T16:29:23.819Z","finalCode","vaue982","Web","complete",,,,,,
"39","clickButton","2019-03-05T16:29:26.536Z","Cancel",,"Web","complete",,,,,,
"40","insertValue","2019-03-05T16:29:36.536Z","name","name1527","Web","complete",,,,,,
"40","insertValue","2019-03-05T16:29:47.066Z","surname","surname1527","Web","complete",,,,,,
"40","insertValue","2019-03-05T16:30:04.272Z","age","34","Web","complete",,,,,,
"40","insertValue","2019-03-05T16:30:08.299Z","type","1","Web","complete",,,,,,
"40","clickButton","2019-03-05T16:30:19.990Z","B4",,"Web","complete",,,,,,
"40","openFile","2019-03-05T16:30:22.971Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"40","findValue","2019-03-05T16:30:27.792Z",,"3124","Excel","complete",,,"true",,,
"40","copy","2019-03-05T16:30:31.021Z",,"value1527","Excel","complete",,,,"B","1",
"40","paste","2019-03-05T16:30:34.990Z","finalCode","vaue1527","Web","complete",,,,,,
"40","clickButton","2019-03-05T16:30:38.713Z","Cancel",,"Web","complete",,,,,,
"41","insertValue","2019-03-05T16:30:48.713Z","name","name2801","Web","complete",,,,,,
"41","insertValue","2019-03-05T16:30:53.306Z","surname","surname2801","Web","complete",,,,,,
"41","insertValue","2019-03-05T16:31:00.589Z","age","19","Web","complete",,,,,,
"41","insertValue","2019-03-05T16:31:04.987Z","type","1","Web","complete",,,,,,
"41","clickButton","2019-03-05T16:31:09.518Z","B4",,"Web","complete",,,,,,
"41","goToUrl","2019-03-05T16:31:10.900Z",,,"Web","complete",,,,,,"www.webpage.com"
"41","clickButton","2019-03-05T16:31:12.799Z","B5",,"Web","complete",,,,,,
"41","insertValue","2019-03-05T16:31:27.561Z","valueX","valuex2801","Web","complete",,,,,,
"41","clickButton","2019-03-05T16:31:31.081Z","Cancel",,"Web","complete",,,,,,
"42","insertValue","2019-03-05T16:31:41.081Z","name","name2538","Web","complete",,,,,,
"42","insertValue","2019-03-05T16:31:45.124Z","surname","surname2538","Web","complete",,,,,,
"42","insertValue","2019-03-05T16:31:57.123Z","age","38","Web","complete",,,,,,
"42","insertValue","2019-03-05T16:32:01.054Z","type","4","Web","complete",,,,,,
"42","openFile","2019-03-05T16:32:01.054Z",,,"Excel","complete","Sheet1","data.xls",,,,
"42","goToUrl","2019-03-05T16:32:08.825Z",,,"Web","complete",,,,,,"www.webpage.com"
"42","insertValue","2019-03-05T16:32:11.750Z","username","Frank01","Web","complete",,,,,,
"42","insertValue","2019-03-05T16:32:25.873Z","password","LittleFrank123","Web","complete",,,,,,
"42","clickButton","2019-03-05T16:32:30.331Z","confirm",,"Web","complete",,,,,,
"42","waitResponse","2019-03-05T16:32:33.179Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"42","clickButton","2019-03-05T16:32:39.494Z","Button1",,"Web","complete",,,,,,
"42","clickButton","2019-03-05T16:32:44.081Z","B2",,"Web","complete",,,,,,
"42","insertValue","2019-03-05T16:32:47.239Z","ID","182381","Web","complete",,,,,,
"42","copy","2019-03-05T16:32:48.984Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"42","paste","2019-03-05T16:32:52.772Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"42","copy","2019-03-05T16:32:56.333Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"42","paste","2019-03-05T16:32:58.297Z","Area","Melbourne 123","Web","complete",,,,,,
"42","clickButton","2019-03-05T16:32:59.807Z","B8",,"Web","complete",,,,,,
"43","insertValue","2019-03-05T16:33:09.807Z","name","name90","Web","complete",,,,,,
"43","insertValue","2019-03-05T16:33:10.967Z","surname","surname90","Web","complete",,,,,,
"43","insertValue","2019-03-05T16:33:21.629Z","age","28","Web","complete",,,,,,
"43","insertValue","2019-03-05T16:33:37.422Z","type","4","Web","complete",,,,,,
"43","openFile","2019-03-05T16:33:37.422Z",,,"Excel","complete","Sheet1","data.xls",,,,
"43","goToUrl","2019-03-05T16:33:45.094Z",,,"Web","complete",,,,,,"www.webpage.com"
"43","insertValue","2019-03-05T16:34:01.292Z","username","Frank01","Web","complete",,,,,,
