"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Key","ref","Sheet","FileName","Column","Row","Url","FilePath","FileExtension","NameFile","Found"
"19","insertValue","2019-03-07T13:35:59.494Z","name","name1403","Web","complete",,,,,,,,,,,
"19","insertValue","2019-03-07T13:36:10.265Z","surname","surname1403","Web","complete",,,,,,,,,,,
"19","insertValue","2019-03-07T13:36:20.676Z","age","age50","Web","complete",,,,,,,,,,,
"19","insertValue","2019-03-07T13:36:31.884Z","type","T3","Web","complete",,,,,,,,,,,
"19","clickButton","2019-03-07T13:36:31.884Z","confirm",,"Web","complete",,,,,,,,,,,
"19","clickButton","2019-03-07T13:36:35.916Z","B4",,"Web","complete",,,,,,,,,,,
"19","clickButton","2019-03-07T13:36:38.615Z","Clients",,"Web","complete",,,,,,,,,,,
"19","insertValue","2019-03-07T13:36:41.969Z","clientID","ID1403","Web","complete",,,,,,,,,,,
"19","pressKey","2019-03-07T13:36:54.083Z",,,"Web","complete","enter",,,,,,,,,,
"19","clickButton","2019-03-07T13:36:57.447Z","update",,"Web","complete",,"ID1403",,,,,,,,,
"19","insertValue","2019-03-07T13:36:58.056Z","address","addA3900addB3029","Web","complete",,,,,,,,,,,
"19","insertValue","2019-03-07T13:37:07.868Z","country","Country97","Web","complete",,,,,,,,,,,
"19","clickButton","2019-03-07T13:37:16.587Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"19","clickButton","2019-03-07T13:37:20.862Z","OK",,"Web","complete",,,,,,,,,,,
"19","clickButton","2019-03-07T13:37:24.760Z","Confirm",,"Web","complete",,,,,,,,,,,
"19","clickButton","2019-03-07T13:37:26.950Z","OK",,"Web","complete",,,,,,,,,,,
"20","insertValue","2019-03-07T13:37:36.950Z","name","name3026","Web","complete",,,,,,,,,,,
"20","insertValue","2019-03-07T13:37:39.483Z","surname","surname3026","Web","complete",,,,,,,,,,,
"20","insertValue","2019-03-07T13:37:48.197Z","age","age18","Web","complete",,,,,,,,,,,
"20","insertValue","2019-03-07T13:37:59.155Z","type","T2","Web","complete",,,,,,,,,,,
"20","clickButton","2019-03-07T13:37:59.862Z","confirm",,"Web","complete",,,,,,,,,,,
"20","clickButton","2019-03-07T13:38:02.796Z","B3",,"Web","complete",,,,,,,,,,,
"20","clickButton","2019-03-07T13:38:05.108Z","Button6",,"Web","complete",,,,,,,,,,,
"20","openFile","2019-03-07T13:38:07.817Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"20","copy","2019-03-07T13:38:10.251Z",,"value730","Excel","complete",,,,,"A","71",,,,,
"20","paste","2019-03-07T13:38:14.606Z","Special code","value730","Web","complete",,,,,,,,,,,
"20","clickButton","2019-03-07T13:38:18.381Z","OK",,"Web","complete",,,,,,,,,,,
"21","insertValue","2019-03-07T13:38:28.381Z","name","name1325","Web","complete",,,,,,,,,,,
"21","insertValue","2019-03-07T13:38:28.381Z","surname","surname1325","Web","complete",,,,,,,,,,,
"21","insertValue","2019-03-07T13:38:45.312Z","age","age26","Web","complete",,,,,,,,,,,
"21","insertValue","2019-03-07T13:38:49.402Z","type","T1","Web","complete",,,,,,,,,,,
"21","clickButton","2019-03-07T13:38:59.006Z","confirm",,"Web","complete",,,,,,,,,,,
"21","clickButton","2019-03-07T13:39:01.227Z","B1",,"Web","complete",,,,,,,,,,,
"21","copy","2019-03-07T13:39:03.539Z","name","name1325","Web","complete",,,,,,,,,,,
"21","paste","2019-03-07T13:39:07.317Z","name","name1325","Excel","complete",,,,,"B","1",,,,,
"21","copy","2019-03-07T13:39:11.069Z","surname","surname1325","Web","complete",,,,,,,,,,,
"21","paste","2019-03-07T13:39:15.065Z","surname","surname1325","Excel","complete",,,,,"B","1",,,,,
"21","clickButton","2019-03-07T13:39:15.986Z","add",,"Web","complete",,,,,,,,,,,
"21","clickButton","2019-03-07T13:39:19.482Z","confirm",,"Web","complete",,,,,,,,,,,
"21","clickButton","2019-03-07T13:39:23.984Z","OK",,"Web","complete",,,,,,,,,,,
"22","insertValue","2019-03-07T13:39:33.984Z","name","name3360","Web","complete",,,,,,,,,,,
"22","insertValue","2019-03-07T13:39:41.412Z","surname","surname3360","Web","complete",,,,,,,,,,,
"22","insertValue","2019-03-07T13:39:43.314Z","age","age38","Web","complete",,,,,,,,,,,
"22","insertValue","2019-03-07T13:39:59.252Z","type","T1","Web","complete",,,,,,,,,,,
"22","clickButton","2019-03-07T13:40:17.257Z","confirm",,"Web","complete",,,,,,,,,,,
"22","clickButton","2019-03-07T13:40:19.474Z","B1",,"Web","complete",,,,,,,,,,,
"22","copy","2019-03-07T13:40:22.734Z","name","name3360","Web","complete",,,,,,,,,,,
"22","paste","2019-03-07T13:40:24.929Z","name","name3360","Excel","complete",,,,,"B","1",,,,,
"22","copy","2019-03-07T13:40:27.483Z","surname","surname3360","Web","complete",,,,,,,,,,,
"22","paste","2019-03-07T13:40:29.612Z","surname","surname3360","Excel","complete",,,,,"B","1",,,,,
"22","clickButton","2019-03-07T13:40:30.821Z","add",,"Web","complete",,,,,,,,,,,
"22","clickButton","2019-03-07T13:40:34.010Z","confirm",,"Web","complete",,,,,,,,,,,
"22","clickButton","2019-03-07T13:40:38.348Z","OK",,"Web","complete",,,,,,,,,,,
"23","insertValue","2019-03-07T13:40:48.348Z","name","name3629","Web","complete",,,,,,,,,,,
"23","insertValue","2019-03-07T13:40:55.363Z","surname","surname3629","Web","complete",,,,,,,,,,,
"23","insertValue","2019-03-07T13:41:09.936Z","age","age41","Web","complete",,,,,,,,,,,
"23","insertValue","2019-03-07T13:41:18.210Z","type","T4","Web","complete",,,,,,,,,,,
"23","clickButton","2019-03-07T13:41:23.011Z","confirm",,"Web","complete",,,,,,,,,,,
"23","clickButton","2019-03-07T13:41:27.024Z","B5",,"Web","complete",,,,,,,,,,,
"23","insertBoolValue","2019-03-07T13:41:29.237Z","Australian","false","Web","complete",,,,,,,,,,,
"23","clickButton","2019-03-07T13:41:37.237Z","Button6",,"Web","complete",,,,,,,,,,,
"23","openFile","2019-03-07T13:41:40.657Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"23","copy","2019-03-07T13:41:47.936Z",,"value992","Excel","complete",,,,,"B","45",,,,,
"23","paste","2019-03-07T13:41:50.883Z","Special code","value992","Web","complete",,,,,,,,,,,
"23","paste","2019-03-07T13:41:54.457Z","Country","Other","Web","complete",,,,,,,,,,,
"23","clickButton","2019-03-07T13:41:56.578Z","Button9",,"Web","complete",,,,,,,,,,,
"23","goToUrl","2019-03-07T13:41:58.034Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"23","clickButton","2019-03-07T13:41:59.624Z","OK",,"Web","complete",,,,,,,,,,,
"24","insertValue","2019-03-07T13:42:09.624Z","name","name269","Web","complete",,,,,,,,,,,
"24","insertValue","2019-03-07T13:42:12.851Z","surname","surname269","Web","complete",,,,,,,,,,,
"24","insertValue","2019-03-07T13:42:12.851Z","age","age25","Web","complete",,,,,,,,,,,
"24","insertValue","2019-03-07T13:42:17.469Z","type","T2","Web","complete",,,,,,,,,,,
"24","clickButton","2019-03-07T13:42:19.658Z","confirm",,"Web","complete",,,,,,,,,,,
"24","clickButton","2019-03-07T13:42:21.451Z","B3",,"Web","complete",,,,,,,,,,,
"24","clickButton","2019-03-07T13:42:24.804Z","Button6",,"Web","complete",,,,,,,,,,,
"24","openFile","2019-03-07T13:42:27.819Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"24","copy","2019-03-07T13:42:37.372Z",,"value47","Excel","complete",,,,,"A","85",,,,,
"24","paste","2019-03-07T13:42:43.128Z","Special code","value47","Web","complete",,,,,,,,,,,
"24","clickButton","2019-03-07T13:42:46.973Z","OK",,"Web","complete",,,,,,,,,,,
"25","insertValue","2019-03-07T13:42:56.973Z","name","name556","Web","complete",,,,,,,,,,,
"25","insertValue","2019-03-07T13:43:09.904Z","surname","surname556","Web","complete",,,,,,,,,,,
"25","insertValue","2019-03-07T13:43:19.010Z","age","age30","Web","complete",,,,,,,,,,,
"25","insertValue","2019-03-07T13:43:27.777Z","type","T2","Web","complete",,,,,,,,,,,
"25","clickButton","2019-03-07T13:43:36.930Z","confirm",,"Web","complete",,,,,,,,,,,
"25","clickButton","2019-03-07T13:43:41.250Z","B3",,"Web","complete",,,,,,,,,,,
"25","clickButton","2019-03-07T13:43:41.863Z","Button6",,"Web","complete",,,,,,,,,,,
"25","openFile","2019-03-07T13:43:45.901Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"25","copy","2019-03-07T13:44:00.820Z",,"value510","Excel","complete",,,,,"A","34",,,,,
"25","paste","2019-03-07T13:44:03.692Z","Special code","value510","Web","complete",,,,,,,,,,,
"25","clickButton","2019-03-07T13:44:08.100Z","OK",,"Web","complete",,,,,,,,,,,
"26","insertValue","2019-03-07T13:44:18.100Z","name","name886","Web","complete",,,,,,,,,,,
"26","insertValue","2019-03-07T13:44:24.747Z","surname","surname886","Web","complete",,,,,,,,,,,
"26","insertValue","2019-03-07T13:44:32.117Z","age","age25","Web","complete",,,,,,,,,,,
"26","insertValue","2019-03-07T13:44:37.058Z","type","T2","Web","complete",,,,,,,,,,,
"26","clickButton","2019-03-07T13:44:40.261Z","confirm",,"Web","complete",,,,,,,,,,,
"26","clickButton","2019-03-07T13:44:42.380Z","B3",,"Web","complete",,,,,,,,,,,
"26","clickButton","2019-03-07T13:44:45.443Z","Button6",,"Web","complete",,,,,,,,,,,
"26","openFile","2019-03-07T13:44:47.982Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"26","copy","2019-03-07T13:44:49.991Z",,"value478","Excel","complete",,,,,"A","94",,,,,
"26","paste","2019-03-07T13:44:54.200Z","Special code","value478","Web","complete",,,,,,,,,,,
"26","clickButton","2019-03-07T13:44:59.050Z","OK",,"Web","complete",,,,,,,,,,,
"27","insertValue","2019-03-07T13:45:09.050Z","name","name1325","Web","complete",,,,,,,,,,,
"27","insertValue","2019-03-07T13:45:17.523Z","surname","surname1325","Web","complete",,,,,,,,,,,
"27","insertValue","2019-03-07T13:45:26.377Z","age","age29","Web","complete",,,,,,,,,,,
"27","insertValue","2019-03-07T13:45:36.986Z","type","T4","Web","complete",,,,,,,,,,,
"27","clickButton","2019-03-07T13:45:41.234Z","confirm",,"Web","complete",,,,,,,,,,,
"27","clickButton","2019-03-07T13:45:44.577Z","B5",,"Web","complete",,,,,,,,,,,
"27","insertBoolValue","2019-03-07T13:45:47.516Z","Australian","false","Web","complete",,,,,,,,,,,
"27","clickButton","2019-03-07T13:45:56.576Z","Button6",,"Web","complete",,,,,,,,,,,
"27","openFile","2019-03-07T13:46:00.948Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"27","copy","2019-03-07T13:46:03.391Z",,"value835","Excel","complete",,,,,"B","39",,,,,
"27","paste","2019-03-07T13:46:05.635Z","Special code","value835","Web","complete",,,,,,,,,,,
"27","paste","2019-03-07T13:46:06.381Z","Country","Other","Web","complete",,,,,,,,,,,
"27","clickButton","2019-03-07T13:46:09.669Z","Button9",,"Web","complete",,,,,,,,,,,
"27","goToUrl","2019-03-07T13:46:12.950Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"27","clickButton","2019-03-07T13:46:14.222Z","OK",,"Web","complete",,,,,,,,,,,
"28","insertValue","2019-03-07T13:46:24.222Z","name","name2140","Web","complete",,,,,,,,,,,
"28","insertValue","2019-03-07T13:46:30.396Z","surname","surname2140","Web","complete",,,,,,,,,,,
"28","insertValue","2019-03-07T13:46:40.788Z","age","age27","Web","complete",,,,,,,,,,,
"28","insertValue","2019-03-07T13:46:51.162Z","type","T3","Web","complete",,,,,,,,,,,
"28","clickButton","2019-03-07T13:46:55.439Z","confirm",,"Web","complete",,,,,,,,,,,
"28","clickButton","2019-03-07T13:46:58.998Z","B4",,"Web","complete",,,,,,,,,,,
"28","clickButton","2019-03-07T13:47:03.104Z","Clients",,"Web","complete",,,,,,,,,,,
"28","insertValue","2019-03-07T13:47:05.295Z","clientID","ID2140","Web","complete",,,,,,,,,,,
"28","pressKey","2019-03-07T13:47:19.763Z",,,"Web","complete","enter",,,,,,,,,,
"28","clickButton","2019-03-07T13:47:24.148Z","update",,"Web","complete",,"ID2140",,,,,,,,,
"28","insertValue","2019-03-07T13:47:25.382Z","address","addA2537addB2243","Web","complete",,,,,,,,,,,
"28","insertValue","2019-03-07T13:47:29.891Z","country","Country97","Web","complete",,,,,,,,,,,
"28","clickButton","2019-03-07T13:47:52.385Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"28","clickButton","2019-03-07T13:47:57.237Z","OK",,"Web","complete",,,,,,,,,,,
"28","clickButton","2019-03-07T13:48:01.199Z","Confirm",,"Web","complete",,,,,,,,,,,
"28","clickButton","2019-03-07T13:48:05.061Z","OK",,"Web","complete",,,,,,,,,,,
"29","insertValue","2019-03-07T13:48:15.061Z","name","name1540","Web","complete",,,,,,,,,,,
"29","insertValue","2019-03-07T13:48:29.036Z","surname","surname1540","Web","complete",,,,,,,,,,,
"29","insertValue","2019-03-07T13:48:36.758Z","age","age36","Web","complete",,,,,,,,,,,
"29","insertValue","2019-03-07T13:48:38.008Z","type","T1","Web","complete",,,,,,,,,,,
"29","clickButton","2019-03-07T13:48:45.756Z","confirm",,"Web","complete",,,,,,,,,,,
"29","clickButton","2019-03-07T13:48:49.064Z","B1",,"Web","complete",,,,,,,,,,,
"29","copy","2019-03-07T13:48:51.307Z","name","name1540","Web","complete",,,,,,,,,,,
"29","paste","2019-03-07T13:48:52.946Z","name","name1540","Excel","complete",,,,,"B","1",,,,,
"29","copy","2019-03-07T13:48:57.195Z","surname","surname1540","Web","complete",,,,,,,,,,,
"29","paste","2019-03-07T13:49:00.269Z","surname","surname1540","Excel","complete",,,,,"B","1",,,,,
"29","clickButton","2019-03-07T13:49:04.429Z","add",,"Web","complete",,,,,,,,,,,
"29","clickButton","2019-03-07T13:49:06.632Z","confirm",,"Web","complete",,,,,,,,,,,
"29","clickButton","2019-03-07T13:49:08.510Z","OK",,"Web","complete",,,,,,,,,,,
"30","insertValue","2019-03-07T13:49:18.510Z","name","name308","Web","complete",,,,,,,,,,,
"30","insertValue","2019-03-07T13:49:31.890Z","surname","surname308","Web","complete",,,,,,,,,,,
"30","insertValue","2019-03-07T13:49:35.312Z","age","age25","Web","complete",,,,,,,,,,,
"30","insertValue","2019-03-07T13:49:44.242Z","type","T1","Web","complete",,,,,,,,,,,
"30","clickButton","2019-03-07T13:49:44.242Z","confirm",,"Web","complete",,,,,,,,,,,
"30","clickButton","2019-03-07T13:49:47.282Z","B1",,"Web","complete",,,,,,,,,,,
"30","copy","2019-03-07T13:49:51.221Z","name","name308","Web","complete",,,,,,,,,,,
"30","paste","2019-03-07T13:49:54.084Z","name","name308","Excel","complete",,,,,"B","1",,,,,
"30","copy","2019-03-07T13:49:57.568Z","surname","surname308","Web","complete",,,,,,,,,,,
"30","paste","2019-03-07T13:50:00.391Z","surname","surname308","Excel","complete",,,,,"B","1",,,,,
"30","clickButton","2019-03-07T13:50:03.781Z","add",,"Web","complete",,,,,,,,,,,
"30","clickButton","2019-03-07T13:50:06.044Z","confirm",,"Web","complete",,,,,,,,,,,
"30","clickButton","2019-03-07T13:50:07.917Z","OK",,"Web","complete",,,,,,,,,,,
"31","insertValue","2019-03-07T13:50:17.917Z","name","name3886","Web","complete",,,,,,,,,,,
"31","insertValue","2019-03-07T13:50:17.917Z","surname","surname3886","Web","complete",,,,,,,,,,,
"31","insertValue","2019-03-07T13:50:28.762Z","age","age25","Web","complete",,,,,,,,,,,
"31","insertValue","2019-03-07T13:50:39.562Z","type","T4","Web","complete",,,,,,,,,,,
"31","clickButton","2019-03-07T13:50:47.395Z","confirm",,"Web","complete",,,,,,,,,,,
"31","clickButton","2019-03-07T13:50:50.273Z","B5",,"Web","complete",,,,,,,,,,,
"31","insertBoolValue","2019-03-07T13:50:52.621Z","Australian","true","Web","complete",,,,,,,,,,,
"31","clickButton","2019-03-07T13:50:52.621Z","Button6",,"Web","complete",,,,,,,,,,,
"31","openFile","2019-03-07T13:50:56.208Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"31","copy","2019-03-07T13:51:03.430Z",,"value12","Excel","complete",,,,,"B","56",,,,,
"31","paste","2019-03-07T13:51:04.859Z","Special code","value12","Web","complete",,,,,,,,,,,
"31","paste","2019-03-07T13:51:08.051Z","Country","Australia","Web","complete",,,,,,,,,,,
"31","goToUrl","2019-03-07T13:51:11.943Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"31","clickButton","2019-03-07T13:51:14.302Z","Button9",,"Web","complete",,,,,,,,,,,
"31","clickButton","2019-03-07T13:51:16.290Z","OK",,"Web","complete",,,,,,,,,,,
"32","insertValue","2019-03-07T13:51:26.290Z","name","name3574","Web","complete",,,,,,,,,,,
"32","insertValue","2019-03-07T13:51:35.524Z","surname","surname3574","Web","complete",,,,,,,,,,,
"32","insertValue","2019-03-07T13:51:47.857Z","age","age22","Web","complete",,,,,,,,,,,
"32","insertValue","2019-03-07T13:51:47.857Z","type","T2","Web","complete",,,,,,,,,,,
"32","clickButton","2019-03-07T13:52:00.454Z","confirm",,"Web","complete",,,,,,,,,,,
"32","clickButton","2019-03-07T13:52:05.503Z","B3",,"Web","complete",,,,,,,,,,,
"32","clickButton","2019-03-07T13:52:07.499Z","Button6",,"Web","complete",,,,,,,,,,,
"32","openFile","2019-03-07T13:52:11.449Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"32","copy","2019-03-07T13:52:25.061Z",,"value935","Excel","complete",,,,,"A","18",,,,,
"32","paste","2019-03-07T13:52:27.701Z","Special code","value935","Web","complete",,,,,,,,,,,
"32","clickButton","2019-03-07T13:52:31.289Z","OK",,"Web","complete",,,,,,,,,,,
"33","insertValue","2019-03-07T13:52:41.289Z","name","name2615","Web","complete",,,,,,,,,,,
"33","insertValue","2019-03-07T13:52:42.459Z","surname","surname2615","Web","complete",,,,,,,,,,,
"33","insertValue","2019-03-07T13:53:02.985Z","age","age27","Web","complete",,,,,,,,,,,
"33","insertValue","2019-03-07T13:53:04.580Z","type","T2","Web","complete",,,,,,,,,,,
"33","clickButton","2019-03-07T13:53:13.945Z","confirm",,"Web","complete",,,,,,,,,,,
"33","clickButton","2019-03-07T13:53:16.806Z","B3",,"Web","complete",,,,,,,,,,,
"33","clickButton","2019-03-07T13:53:20.835Z","Button6",,"Web","complete",,,,,,,,,,,
"33","openFile","2019-03-07T13:53:24.777Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"33","copy","2019-03-07T13:53:28.344Z",,"value284","Excel","complete",,,,,"A","94",,,,,
"33","paste","2019-03-07T13:53:32.141Z","Special code","value284","Web","complete",,,,,,,,,,,
"33","clickButton","2019-03-07T13:53:34.532Z","OK",,"Web","complete",,,,,,,,,,,
"34","insertValue","2019-03-07T13:53:44.532Z","name","name3654","Web","complete",,,,,,,,,,,
"34","insertValue","2019-03-07T13:53:44.532Z","surname","surname3654","Web","complete",,,,,,,,,,,
"34","insertValue","2019-03-07T13:53:49.381Z","age","age48","Web","complete",,,,,,,,,,,
"34","insertValue","2019-03-07T13:53:57.747Z","type","T2","Web","complete",,,,,,,,,,,
"34","clickButton","2019-03-07T13:54:14.066Z","confirm",,"Web","complete",,,,,,,,,,,
"34","clickButton","2019-03-07T13:54:17.405Z","B2",,"Web","complete",,,,,,,,,,,
"34","insertValue","2019-03-07T13:54:20.282Z","value1","value154","Web","complete",,,,,,,,,,,
"34","insertValue","2019-03-07T13:54:22.218Z","code","18","Web","complete",,,,,,,,,,,
"34","clickButton","2019-03-07T13:54:29.013Z","B6",,"Web","complete",,,,,,,,,,,
"34","goToUrl","2019-03-07T13:54:32.553Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"34","clickButton","2019-03-07T13:54:38.110Z","open",,"Web","complete",,,,,,,,,,,
"34","copy","2019-03-07T13:54:43.872Z","code","18","Web","complete",,,,,,,,,,,
"34","paste","2019-03-07T13:54:45.389Z","name","18","Excel","complete",,,,,"B","707",,,,,
"34","clickButton","2019-03-07T13:54:48.040Z","add",,"Web","complete",,,,,,,,,,,
"34","clickButton","2019-03-07T13:54:53.514Z","OK",,"Web","complete",,,,,,,,,,,
"34","clickButton","2019-03-07T13:55:00.113Z","OK",,"Web","complete",,,,,,,,,,,
"35","insertValue","2019-03-07T13:55:10.113Z","name","name3723","Web","complete",,,,,,,,,,,
"35","insertValue","2019-03-07T13:55:10.113Z","surname","surname3723","Web","complete",,,,,,,,,,,
"35","insertValue","2019-03-07T13:55:24.087Z","age","age22","Web","complete",,,,,,,,,,,
"35","insertValue","2019-03-07T13:55:33.505Z","type","T1","Web","complete",,,,,,,,,,,
"35","clickButton","2019-03-07T13:55:44.440Z","confirm",,"Web","complete",,,,,,,,,,,
"35","clickButton","2019-03-07T13:55:46.262Z","B1",,"Web","complete",,,,,,,,,,,
"35","copy","2019-03-07T13:55:47.569Z","name","name3723","Web","complete",,,,,,,,,,,
"35","paste","2019-03-07T13:55:50.933Z","name","name3723","Excel","complete",,,,,"B","1",,,,,
"35","copy","2019-03-07T13:55:54.825Z","surname","surname3723","Web","complete",,,,,,,,,,,
"35","paste","2019-03-07T13:55:57.386Z","surname","surname3723","Excel","complete",,,,,"B","1",,,,,
"35","clickButton","2019-03-07T13:56:00.020Z","add",,"Web","complete",,,,,,,,,,,
"35","clickButton","2019-03-07T13:56:04.146Z","confirm",,"Web","complete",,,,,,,,,,,
"35","clickButton","2019-03-07T13:56:05.582Z","OK",,"Web","complete",,,,,,,,,,,
"36","insertValue","2019-03-07T13:56:15.582Z","name","name3178","Web","complete",,,,,,,,,,,
"36","insertValue","2019-03-07T13:56:22.804Z","surname","surname3178","Web","complete",,,,,,,,,,,
