"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Column","Row","Url","Sheet","FileName","Found"
"31","clickButton","2019-03-07T09:15:39.309Z","Cancel",,"Web","complete",,,,,,
"32","insertValue","2019-03-07T09:15:49.309Z","name","name2258","Web","complete",,,,,,
"32","insertValue","2019-03-07T09:15:58.398Z","surname","surname2258","Web","complete",,,,,,
"32","insertValue","2019-03-07T09:16:21.112Z","age","23","Web","complete",,,,,,
"32","insertValue","2019-03-07T09:16:35.111Z","type","4","Web","complete",,,,,,
"32","clickButton","2019-03-07T09:16:45.181Z","B4",,"Web","complete",,,,,,
"32","goToUrl","2019-03-07T09:16:49.161Z",,,"Web","complete",,,"www.webpage.com",,,
"32","clickButton","2019-03-07T09:16:52.253Z","B5",,"Web","complete",,,,,,
"32","insertValue","2019-03-07T09:17:04.506Z","valueX","valuex2258","Web","complete",,,,,,
"32","clickButton","2019-03-07T09:17:07.702Z","Cancel",,"Web","complete",,,,,,
"33","insertValue","2019-03-07T09:17:17.702Z","name","name552","Web","complete",,,,,,
"33","insertValue","2019-03-07T09:17:31.326Z","surname","surname552","Web","complete",,,,,,
"33","insertValue","2019-03-07T09:17:34.963Z","age","37","Web","complete",,,,,,
"33","insertValue","2019-03-07T09:17:45.701Z","type","4","Web","complete",,,,,,
"33","clickButton","2019-03-07T09:17:57.914Z","B4",,"Web","complete",,,,,,
"33","goToUrl","2019-03-07T09:17:59.881Z",,,"Web","complete",,,"www.webpage.com",,,
"33","clickButton","2019-03-07T09:18:04.154Z","B5",,"Web","complete",,,,,,
"33","insertValue","2019-03-07T09:18:10.918Z","valueX","valuex552","Web","complete",,,,,,
"33","clickButton","2019-03-07T09:18:13.498Z","Cancel",,"Web","complete",,,,,,
"34","insertValue","2019-03-07T09:18:23.498Z","name","name2228","Web","complete",,,,,,
"34","insertValue","2019-03-07T09:18:36.354Z","surname","surname2228","Web","complete",,,,,,
"34","insertValue","2019-03-07T09:18:44.909Z","age","31","Web","complete",,,,,,
"34","insertValue","2019-03-07T09:18:44.909Z","type","3","Web","complete",,,,,,
"34","clickButton","2019-03-07T09:18:48.989Z","B4",,"Web","complete",,,,,,
"34","goToUrl","2019-03-07T09:18:53.093Z",,,"Web","complete",,,"www.webpage.com",,,
"34","clickButton","2019-03-07T09:18:55.151Z","B5",,"Web","complete",,,,,,
"34","insertValue","2019-03-07T09:19:04.972Z","valueX","valuex2228","Web","complete",,,,,,
"34","clickButton","2019-03-07T09:19:09.261Z","OK",,"Web","complete",,,,,,
"35","insertValue","2019-03-07T09:19:19.261Z","name","name2966","Web","complete",,,,,,
"35","insertValue","2019-03-07T09:19:26.753Z","surname","surname2966","Web","complete",,,,,,
"35","insertValue","2019-03-07T09:19:33.982Z","age","29","Web","complete",,,,,,
"35","insertValue","2019-03-07T09:19:42.586Z","type","3","Web","complete",,,,,,
"35","clickButton","2019-03-07T09:19:55.063Z","B4",,"Web","complete",,,,,,
"35","openFile","2019-03-07T09:19:58.485Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"35","findValue","2019-03-07T09:20:00.528Z",,"4751","Excel","complete",,,,,,"false"
"35","copy","2019-03-07T09:20:02.803Z",,"value2966","Excel","complete","B","1",,,,
"35","paste","2019-03-07T09:20:04.217Z",,"vaue2966","Excel","complete","C","2",,,,
"35","clickButton","2019-03-07T09:20:07.584Z","Cancel",,"Web","complete",,,,,,
"36","insertValue","2019-03-07T09:20:17.584Z","name","name1375","Web","complete",,,,,,
"36","insertValue","2019-03-07T09:20:28.072Z","surname","surname1375","Web","complete",,,,,,
"36","insertValue","2019-03-07T09:20:40.051Z","age","20","Web","complete",,,,,,
"36","insertValue","2019-03-07T09:20:46.105Z","type","1","Web","complete",,,,,,
"36","clickButton","2019-03-07T09:20:58.976Z","B1",,"Web","complete",,,,,,
"36","insertValue","2019-03-07T09:21:02.475Z",,"1638","Excel","complete","B","1",,,,
"36","goToUrl","2019-03-07T09:21:06.788Z",,,"Web","complete",,,"www.webpage2.com",,,
"36","copy","2019-03-07T09:21:19.163Z","value2","value1638","Web","complete",,,,,,
"36","paste","2019-03-07T09:21:21.464Z",,"vaue1638","Excel","complete","C","2",,,,
"36","paste","2019-03-07T09:21:23.028Z","finalCode","vaue1638","Web","complete",,,,,,
"36","clickButton","2019-03-07T09:21:26.779Z","OK",,"Web","complete",,,,,,
"37","insertValue","2019-03-07T09:21:36.779Z","name","name2360","Web","complete",,,,,,
"37","insertValue","2019-03-07T09:21:38.414Z","surname","surname2360","Web","complete",,,,,,
"37","insertValue","2019-03-07T09:21:41.242Z","age","24","Web","complete",,,,,,
"37","insertValue","2019-03-07T09:21:55.020Z","type","3","Web","complete",,,,,,
"37","clickButton","2019-03-07T09:22:14.895Z","B4",,"Web","complete",,,,,,
"37","openFile","2019-03-07T09:22:15.536Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"37","findValue","2019-03-07T09:22:18.059Z",,"2865","Excel","complete",,,,,,"true"
"37","copy","2019-03-07T09:22:21.758Z",,"value2360","Excel","complete","B","1",,,,
"37","paste","2019-03-07T09:22:24.822Z","finalCode","vaue2360","Web","complete",,,,,,
"37","clickButton","2019-03-07T09:22:26.985Z","Cancel",,"Web","complete",,,,,,
"38","insertValue","2019-03-07T09:22:36.985Z","name","name303","Web","complete",,,,,,
"38","insertValue","2019-03-07T09:22:46.398Z","surname","surname303","Web","complete",,,,,,
"38","insertValue","2019-03-07T09:22:56.270Z","age","40","Web","complete",,,,,,
"38","insertValue","2019-03-07T09:23:07.532Z","type","1","Web","complete",,,,,,
"38","clickButton","2019-03-07T09:23:17.223Z","B1",,"Web","complete",,,,,,
"38","insertValue","2019-03-07T09:23:19.889Z",,"3378","Excel","complete","B","10",,,,
"38","goToUrl","2019-03-07T09:23:28.809Z",,,"Web","complete",,,"www.webpage2.com",,,
"38","copy","2019-03-07T09:23:37.751Z","value2","value3378","Web","complete",,,,,,
"38","paste","2019-03-07T09:23:40.988Z",,"vaue3378","Excel","complete","C","2",,,,
"38","paste","2019-03-07T09:23:42.839Z","finalCode","vaue3378","Web","complete",,,,,,
"38","clickButton","2019-03-07T09:23:44.767Z","OK",,"Web","complete",,,,,,
"39","insertValue","2019-03-07T09:23:54.767Z","name","name1560","Web","complete",,,,,,
"39","insertValue","2019-03-07T09:24:10.745Z","surname","surname1560","Web","complete",,,,,,
"39","insertValue","2019-03-07T09:24:23.888Z","age","27","Web","complete",,,,,,
"39","insertValue","2019-03-07T09:24:29.362Z","type","1","Web","complete",,,,,,
"39","clickButton","2019-03-07T09:24:34.361Z","B1",,"Web","complete",,,,,,
"39","insertValue","2019-03-07T09:24:38.260Z",,"2663","Excel","complete","B","25",,,,
"39","goToUrl","2019-03-07T09:24:46.479Z",,,"Web","complete",,,"www.webpage2.com",,,
"39","copy","2019-03-07T09:24:55.758Z","value2","value2663","Web","complete",,,,,,
"39","paste","2019-03-07T09:24:58.227Z",,"vaue2663","Excel","complete","C","2",,,,
"39","paste","2019-03-07T09:25:01.546Z","finalCode","vaue2663","Web","complete",,,,,,
"39","clickButton","2019-03-07T09:25:05.286Z","OK",,"Web","complete",,,,,,
"40","insertValue","2019-03-07T09:25:15.286Z","name","name2814","Web","complete",,,,,,
"40","insertValue","2019-03-07T09:25:21.819Z","surname","surname2814","Web","complete",,,,,,
"40","insertValue","2019-03-07T09:25:30.954Z","age","40","Web","complete",,,,,,
"40","insertValue","2019-03-07T09:25:35.873Z","type","4","Web","complete",,,,,,
"40","clickButton","2019-03-07T09:25:42.478Z","B4",,"Web","complete",,,,,,
"40","goToUrl","2019-03-07T09:25:46.627Z",,,"Web","complete",,,"www.webpage.com",,,
"40","clickButton","2019-03-07T09:25:48.394Z","B5",,"Web","complete",,,,,,
"40","insertValue","2019-03-07T09:25:52.398Z","valueX","valuex2814","Web","complete",,,,,,
"40","clickButton","2019-03-07T09:25:54.447Z","OK",,"Web","complete",,,,,,
"41","insertValue","2019-03-07T09:26:04.447Z","name","name1613","Web","complete",,,,,,
"41","insertValue","2019-03-07T09:26:18.357Z","surname","surname1613","Web","complete",,,,,,
"41","insertValue","2019-03-07T09:26:26.144Z","age","21","Web","complete",,,,,,
"41","insertValue","2019-03-07T09:26:37.363Z","type","1","Web","complete",,,,,,
"41","clickButton","2019-03-07T09:26:40.342Z","B1",,"Web","complete",,,,,,
"41","insertValue","2019-03-07T09:26:44.254Z",,"3264","Excel","complete","B","37",,,,
"41","goToUrl","2019-03-07T09:26:44.254Z",,,"Web","complete",,,"www.webpage2.com",,,
"41","copy","2019-03-07T09:26:49.829Z","value2","value3264","Web","complete",,,,,,
"41","paste","2019-03-07T09:26:53.193Z",,"vaue3264","Excel","complete","C","2",,,,
"41","paste","2019-03-07T09:26:56.901Z","finalCode","vaue3264","Web","complete",,,,,,
"41","clickButton","2019-03-07T09:27:00.038Z","Cancel",,"Web","complete",,,,,,
"42","insertValue","2019-03-07T09:27:10.038Z","name","name2677","Web","complete",,,,,,
"42","insertValue","2019-03-07T09:27:22.699Z","surname","surname2677","Web","complete",,,,,,
"42","insertValue","2019-03-07T09:27:40.371Z","age","23","Web","complete",,,,,,
"42","insertValue","2019-03-07T09:27:46.284Z","type","4","Web","complete",,,,,,
"42","clickButton","2019-03-07T09:27:50.699Z","B4",,"Web","complete",,,,,,
"42","goToUrl","2019-03-07T09:27:53.603Z",,,"Web","complete",,,"www.webpage.com",,,
"42","clickButton","2019-03-07T09:27:55.954Z","B5",,"Web","complete",,,,,,
"42","insertValue","2019-03-07T09:28:07.644Z","valueX","valuex2677","Web","complete",,,,,,
"42","clickButton","2019-03-07T09:28:10.249Z","Cancel",,"Web","complete",,,,,,
"43","insertValue","2019-03-07T09:28:20.249Z","name","name557","Web","complete",,,,,,
"43","insertValue","2019-03-07T09:28:20.249Z","surname","surname557","Web","complete",,,,,,
"43","insertValue","2019-03-07T09:28:25.615Z","age","19","Web","complete",,,,,,
"43","insertValue","2019-03-07T09:28:26.780Z","type","4","Web","complete",,,,,,
"43","clickButton","2019-03-07T09:28:35.314Z","B4",,"Web","complete",,,,,,
"43","goToUrl","2019-03-07T09:28:38.356Z",,,"Web","complete",,,"www.webpage.com",,,
"43","clickButton","2019-03-07T09:28:39.379Z","B5",,"Web","complete",,,,,,
"43","insertValue","2019-03-07T09:28:58.266Z","valueX","valuex557","Web","complete",,,,,,
"43","clickButton","2019-03-07T09:29:03.796Z","Cancel",,"Web","complete",,,,,,
"44","insertValue","2019-03-07T09:29:13.796Z","name","name427","Web","complete",,,,,,
"44","insertValue","2019-03-07T09:29:16.033Z","surname","surname427","Web","complete",,,,,,
"44","insertValue","2019-03-07T09:29:25.574Z","age","37","Web","complete",,,,,,
"44","insertValue","2019-03-07T09:29:29.419Z","type","3","Web","complete",,,,,,
"44","clickButton","2019-03-07T09:29:40.395Z","B4",,"Web","complete",,,,,,
"44","openFile","2019-03-07T09:29:42.526Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"44","findValue","2019-03-07T09:29:46.779Z",,"1482","Excel","complete",,,,,,"true"
"44","copy","2019-03-07T09:29:51.857Z",,"value427","Excel","complete","B","1",,,,
"44","paste","2019-03-07T09:29:56.595Z","finalCode","vaue427","Web","complete",,,,,,
"44","clickButton","2019-03-07T09:29:59.107Z","OK",,"Web","complete",,,,,,
"45","insertValue","2019-03-07T09:30:09.107Z","name","name1235","Web","complete",,,,,,
"45","insertValue","2019-03-07T09:30:14.654Z","surname","surname1235","Web","complete",,,,,,
"45","insertValue","2019-03-07T09:30:18.850Z","age","27","Web","complete",,,,,,
"45","insertValue","2019-03-07T09:30:27.386Z","type","2","Web","complete",,,,,,
"45","clickButton","2019-03-07T09:30:28.376Z","B1",,"Web","complete",,,,,,
"45","insertValue","2019-03-07T09:30:32.262Z",,"1177","Excel","complete","B","7",,,,
"45","goToUrl","2019-03-07T09:30:33.745Z",,,"Web","complete",,,"www.webpage2.com",,,
"45","copy","2019-03-07T09:30:40.826Z","value2","value1177","Web","complete",,,,,,
"45","paste","2019-03-07T09:30:44.950Z",,"vaue1177","Excel","complete","C","2",,,,
"45","paste","2019-03-07T09:30:46.770Z","finalCode","vaue1177","Web","complete",,,,,,
"45","clickButton","2019-03-07T09:30:51.374Z","Cancel",,"Web","complete",,,,,,
"46","insertValue","2019-03-07T09:31:01.374Z","name","name1891","Web","complete",,,,,,
"46","insertValue","2019-03-07T09:31:14.961Z","surname","surname1891","Web","complete",,,,,,
"46","insertValue","2019-03-07T09:31:36.600Z","age","27","Web","complete",,,,,,
"46","insertValue","2019-03-07T09:31:42.444Z","type","4","Web","complete",,,,,,
"46","clickButton","2019-03-07T09:31:46.862Z","B4",,"Web","complete",,,,,,
"46","openFile","2019-03-07T09:31:49.431Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"46","findValue","2019-03-07T09:31:51.900Z",,"3456","Excel","complete",,,,,,"false"
"46","copy","2019-03-07T09:31:57.076Z",,"value1891","Excel","complete","B","1",,,,
"46","paste","2019-03-07T09:31:59.398Z","finalCode","vaue1891","Web","complete",,,,,,
"46","clickButton","2019-03-07T09:32:01.946Z","Cancel",,"Web","complete",,,,,,
"47","insertValue","2019-03-07T09:32:11.946Z","name","name2930","Web","complete",,,,,,
"47","insertValue","2019-03-07T09:32:18.765Z","surname","surname2930","Web","complete",,,,,,
"47","insertValue","2019-03-07T09:32:28.179Z","age","25","Web","complete",,,,,,
"47","insertValue","2019-03-07T09:32:31.573Z","type","1","Web","complete",,,,,,
"47","clickButton","2019-03-07T09:32:45.917Z","B1",,"Web","complete",,,,,,
"47","insertValue","2019-03-07T09:32:48.386Z",,"4431","Excel","complete","B","11",,,,
"47","goToUrl","2019-03-07T09:32:53.716Z",,,"Web","complete",,,"www.webpage2.com",,,
"47","copy","2019-03-07T09:33:01.740Z","value2","value4431","Web","complete",,,,,,
"47","paste","2019-03-07T09:33:02.880Z","finalCode","vaue4431","Web","complete",,,,,,
"47","clickButton","2019-03-07T09:33:05.879Z","Cancel",,"Web","complete",,,,,,
"48","insertValue","2019-03-07T09:33:15.879Z","name","name2931","Web","complete",,,,,,
"48","insertValue","2019-03-07T09:33:15.879Z","surname","surname2931","Web","complete",,,,,,
"48","insertValue","2019-03-07T09:33:22.737Z","age","20","Web","complete",,,,,,
"48","insertValue","2019-03-07T09:33:30.899Z","type","2","Web","complete",,,,,,
"48","clickButton","2019-03-07T09:33:40.747Z","B1",,"Web","complete",,,,,,
"48","insertValue","2019-03-07T09:33:44.236Z",,"3328","Excel","complete","B","35",,,,
"48","goToUrl","2019-03-07T09:33:52.244Z",,,"Web","complete",,,"www.webpage2.com",,,
"48","copy","2019-03-07T09:34:05.780Z","value2","value3328","Web","complete",,,,,,
"48","paste","2019-03-07T09:34:07.225Z",,"vaue3328","Excel","complete","C","2",,,,
"48","clickButton","2019-03-07T09:34:10.867Z","Cancel",,"Web","complete",,,,,,
"49","insertValue","2019-03-07T09:34:20.867Z","name","name2538","Web","complete",,,,,,
"49","insertValue","2019-03-07T09:34:30.820Z","surname","surname2538","Web","complete",,,,,,
"49","insertValue","2019-03-07T09:34:36.427Z","age","25","Web","complete",,,,,,
"49","insertValue","2019-03-07T09:34:43.010Z","type","3","Web","complete",,,,,,
"49","clickButton","2019-03-07T09:34:53.540Z","B4",,"Web","complete",,,,,,
"49","goToUrl","2019-03-07T09:34:58.382Z",,,"Web","complete",,,"www.webpage.com",,,
"49","clickButton","2019-03-07T09:35:00.588Z","B5",,"Web","complete",,,,,,
"49","insertValue","2019-03-07T09:35:08.679Z","valueX","valuex2538","Web","complete",,,,,,
"49","clickButton","2019-03-07T09:35:11.427Z","Cancel",,"Web","complete",,,,,,
"50","insertValue","2019-03-07T09:35:21.427Z","name","name1666","Web","complete",,,,,,
"50","insertValue","2019-03-07T09:35:29.608Z","surname","surname1666","Web","complete",,,,,,
"50","insertValue","2019-03-07T09:35:38.031Z","age","27","Web","complete",,,,,,
"50","insertValue","2019-03-07T09:35:50.872Z","type","3","Web","complete",,,,,,
"50","clickButton","2019-03-07T09:36:02.487Z","B4",,"Web","complete",,,,,,
"50","goToUrl","2019-03-07T09:36:04.806Z",,,"Web","complete",,,"www.webpage.com",,,
"50","clickButton","2019-03-07T09:36:07.663Z","B5",,"Web","complete",,,,,,
"50","insertValue","2019-03-07T09:36:10.984Z","valueX","valuex1666","Web","complete",,,,,,
"50","clickButton","2019-03-07T09:36:13.245Z","OK",,"Web","complete",,,,,,
"51","insertValue","2019-03-07T09:36:23.245Z","name","name1754","Web","complete",,,,,,
"51","insertValue","2019-03-07T09:36:34.182Z","surname","surname1754","Web","complete",,,,,,
"51","insertValue","2019-03-07T09:36:46.071Z","age","24","Web","complete",,,,,,
"51","insertValue","2019-03-07T09:37:00.833Z","type","1","Web","complete",,,,,,
"51","clickButton","2019-03-07T09:37:11.432Z","B1",,"Web","complete",,,,,,
"51","insertValue","2019-03-07T09:37:13.641Z",,"2933","Excel","complete","B","24",,,,
"51","goToUrl","2019-03-07T09:37:25.640Z",,,"Web","complete",,,"www.webpage2.com",,,
"51","copy","2019-03-07T09:37:36.371Z","value2","value2933","Web","complete",,,,,,
"51","paste","2019-03-07T09:37:39.573Z","finalCode","vaue2933","Web","complete",,,,,,
"51","clickButton","2019-03-07T09:37:41.873Z","OK",,"Web","complete",,,,,,
"52","insertValue","2019-03-07T09:37:51.873Z","name","name598","Web","complete",,,,,,
"52","insertValue","2019-03-07T09:37:57.438Z","surname","surname598","Web","complete",,,,,,
"52","insertValue","2019-03-07T09:38:02.841Z","age","42","Web","complete",,,,,,
"52","insertValue","2019-03-07T09:38:13.691Z","type","4","Web","complete",,,,,,
"52","clickButton","2019-03-07T09:38:20.929Z","B4",,"Web","complete",,,,,,
"52","openFile","2019-03-07T09:38:23.592Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"52","findValue","2019-03-07T09:38:28.179Z",,"3696","Excel","complete",,,,,,"true"
"52","copy","2019-03-07T09:38:31.337Z",,"value598","Excel","complete","B","1",,,,
"52","paste","2019-03-07T09:38:33.082Z",,"vaue598","Excel","complete","C","2",,,,
"52","paste","2019-03-07T09:38:36.870Z","finalCode","vaue598","Web","complete",,,,,,
"52","clickButton","2019-03-07T09:38:40.431Z","Cancel",,"Web","complete",,,,,,
"53","insertValue","2019-03-07T09:38:50.431Z","name","name2290","Web","complete",,,,,,
"53","insertValue","2019-03-07T09:38:53.247Z","surname","surname2290","Web","complete",,,,,,
"53","insertValue","2019-03-07T09:38:53.796Z","age","29","Web","complete",,,,,,
"53","insertValue","2019-03-07T09:38:54.956Z","type","3","Web","complete",,,,,,
"53","clickButton","2019-03-07T09:38:56.534Z","B4",,"Web","complete",,,,,,
"53","goToUrl","2019-03-07T09:39:00.797Z",,,"Web","complete",,,"www.webpage.com",,,
"53","clickButton","2019-03-07T09:39:01.771Z","B5",,"Web","complete",,,,,,
"53","insertValue","2019-03-07T09:39:09.443Z","valueX","valuex2290","Web","complete",,,,,,
"53","clickButton","2019-03-07T09:39:14.083Z","OK",,"Web","complete",,,,,,
"54","insertValue","2019-03-07T09:39:24.083Z","name","name1479","Web","complete",,,,,,
"54","insertValue","2019-03-07T09:39:33.930Z","surname","surname1479","Web","complete",,,,,,
"54","insertValue","2019-03-07T09:39:39.769Z","age","25","Web","complete",,,,,,
"54","insertValue","2019-03-07T09:39:51.063Z","type","1","Web","complete",,,,,,
"54","clickButton","2019-03-07T09:40:00.140Z","B1",,"Web","complete",,,,,,
"54","insertValue","2019-03-07T09:40:03.523Z",,"3578","Excel","complete","B","13",,,,
"54","goToUrl","2019-03-07T09:40:06.337Z",,,"Web","complete",,,"www.webpage2.com",,,
"54","copy","2019-03-07T09:40:10.971Z","value2","value3578","Web","complete",,,,,,
