"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Url","Column","Row"
"20","clickButton","2019-02-21T07:19:36.755Z","Button1",,"Web","complete",,,,,
"20","clickButton","2019-02-21T07:19:41.887Z","B2",,"Web","complete",,,,,
"20","insertValue","2019-02-21T07:19:44.635Z","Constant","182381","Web","complete",,,,,
"20","copy","2019-02-21T07:19:47.919Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"20","paste","2019-02-21T07:19:51.082Z","Special code","Au 58124829 XT","Web","complete",,,,,
"20","copy","2019-02-21T07:19:54.719Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"20","paste","2019-02-21T07:19:57.111Z","Area","Melbourne 123","Web","complete",,,,,
"20","clickButton","2019-02-21T07:20:01.026Z","OK",,"Web","complete",,,,,
"21","insertValue","2019-02-21T07:20:11.026Z","userID","ID177","Web","complete",,,,,
"21","openFile","2019-02-21T07:20:16.291Z",,,"Excel","complete","Sheet1","data.xls",,,
"21","goToUrl","2019-02-21T07:20:22.572Z",,,"Web","complete",,,"www.webpage.com",,
"21","insertValue","2019-02-21T07:20:30.785Z","username","Frank01","Web","complete",,,,,
"21","insertValue","2019-02-21T07:20:42.494Z","password","LittleFrank123","Web","complete",,,,,
"21","clickButton","2019-02-21T07:20:50.795Z","confirm",,"Web","complete",,,,,
"21","waitResponse","2019-02-21T07:20:54.171Z",,,"Web","complete",,,"www.webpage.com/ok",,
"21","clickButton","2019-02-21T07:21:10.430Z","Button1",,"Web","complete",,,,,
"21","clickButton","2019-02-21T07:21:11.628Z","B2",,"Web","complete",,,,,
"21","insertValue","2019-02-21T07:21:13.006Z","Constant","182381","Web","complete",,,,,
"21","copy","2019-02-21T07:21:14.826Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"21","paste","2019-02-21T07:21:15.176Z","Special code","Au 58124829 XT","Web","complete",,,,,
"21","copy","2019-02-21T07:21:16.495Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"21","paste","2019-02-21T07:21:21.450Z","Area","Melbourne 123","Web","complete",,,,,
"21","clickButton","2019-02-21T07:21:24.889Z","OK",,"Web","complete",,,,,
"22","insertValue","2019-02-21T07:21:34.889Z","userID","ID879","Web","complete",,,,,
"22","openFile","2019-02-21T07:21:42.035Z",,,"Excel","complete","Sheet1","data.xls",,,
"22","goToUrl","2019-02-21T07:21:52.773Z",,,"Web","complete",,,"www.webpage.com",,
"22","insertValue","2019-02-21T07:22:04.986Z","username","Frank01","Web","complete",,,,,
"22","insertValue","2019-02-21T07:22:07.820Z","password","LittleFrank123","Web","complete",,,,,
"22","clickButton","2019-02-21T07:22:22.184Z","confirm",,"Web","complete",,,,,
"22","waitResponse","2019-02-21T07:22:24.937Z",,,"Web","complete",,,"www.webpage.com/ok",,
"22","clickButton","2019-02-21T07:22:30.837Z","Button1",,"Web","complete",,,,,
"22","clickButton","2019-02-21T07:22:36.667Z","B2",,"Web","complete",,,,,
"22","insertValue","2019-02-21T07:22:39.526Z","Constant","182381","Web","complete",,,,,
"22","copy","2019-02-21T07:22:40.872Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"22","paste","2019-02-21T07:22:43.088Z","Special code","Au 58124829 XT","Web","complete",,,,,
"22","copy","2019-02-21T07:22:47.192Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"22","paste","2019-02-21T07:22:49.250Z","Area","Melbourne 123","Web","complete",,,,,
"22","clickButton","2019-02-21T07:22:52.615Z","OK",,"Web","complete",,,,,
"23","insertValue","2019-02-21T07:23:02.615Z","userID","ID867","Web","complete",,,,,
"23","openFile","2019-02-21T07:23:17.056Z",,,"Excel","complete","Sheet1","data.xls",,,
"23","goToUrl","2019-02-21T07:23:24.548Z",,,"Web","complete",,,"www.webpage.com",,
"23","insertValue","2019-02-21T07:23:31.777Z","username","Frank01","Web","complete",,,,,
"23","insertValue","2019-02-21T07:23:37.918Z","password","LittleFrank123","Web","complete",,,,,
"23","clickButton","2019-02-21T07:23:42.778Z","confirm",,"Web","complete",,,,,
"23","waitResponse","2019-02-21T07:23:44.267Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"23","copy","2019-02-21T07:23:48.187Z","userID","ID867","Web","complete",,,,,
"23","paste","2019-02-21T07:23:50.462Z","newID","ID867","Web","complete",,,,,
"23","clickButton","2019-02-21T07:23:51.876Z","B3",,"Web","complete",,,,,
"23","paste","2019-02-21T07:23:55.243Z",,"ID867","Excel","complete",,,,"A","85"
"23","copy","2019-02-21T07:23:58.741Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"23","paste","2019-02-21T07:24:02.537Z","Area","Melbourne 123","Web","complete",,,,,
"23","clickButton","2019-02-21T07:24:05.148Z","OK",,"Web","complete",,,,,
"24","insertValue","2019-02-21T07:24:15.148Z","userID","ID1132","Web","complete",,,,,
"24","openFile","2019-02-21T07:24:15.148Z",,,"Excel","complete","Sheet1","data.xls",,,
"24","goToUrl","2019-02-21T07:24:19.655Z",,,"Web","complete",,,"www.webpage.com",,
"24","insertValue","2019-02-21T07:24:19.655Z","username","Frank01","Web","complete",,,,,
"24","insertValue","2019-02-21T07:24:26.261Z","password","LittleFrank123","Web","complete",,,,,
"24","clickButton","2019-02-21T07:24:32.962Z","confirm",,"Web","complete",,,,,
"24","waitResponse","2019-02-21T07:24:37.365Z",,,"Web","complete",,,"www.webpage.com/ok",,
"24","clickButton","2019-02-21T07:24:49.119Z","Button1",,"Web","complete",,,,,
"24","clickButton","2019-02-21T07:24:50.846Z","B2",,"Web","complete",,,,,
"24","insertValue","2019-02-21T07:24:52.812Z","Constant","182381","Web","complete",,,,,
"24","copy","2019-02-21T07:24:56.968Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"24","paste","2019-02-21T07:25:02.246Z","Special code","Au 58124829 XT","Web","complete",,,,,
"24","copy","2019-02-21T07:25:05.299Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"24","paste","2019-02-21T07:25:08.138Z","Area","Melbourne 123","Web","complete",,,,,
"24","clickButton","2019-02-21T07:25:10.649Z","OK",,"Web","complete",,,,,
"25","insertValue","2019-02-21T07:25:20.649Z","userID","ID1442","Web","complete",,,,,
"25","openFile","2019-02-21T07:25:26.505Z",,,"Excel","complete","Sheet1","data.xls",,,
"25","goToUrl","2019-02-21T07:25:27.538Z",,,"Web","complete",,,"www.webpage.com",,
"25","insertValue","2019-02-21T07:25:38.464Z","username","Frank01","Web","complete",,,,,
"25","insertValue","2019-02-21T07:25:44.221Z","password","LittleFrank123","Web","complete",,,,,
"25","clickButton","2019-02-21T07:25:56.250Z","confirm",,"Web","complete",,,,,
"25","waitResponse","2019-02-21T07:25:57.466Z",,,"Web","complete",,,"www.webpage.com/ok",,
"25","clickButton","2019-02-21T07:26:15.726Z","Button1",,"Web","complete",,,,,
"25","clickButton","2019-02-21T07:26:17.756Z","B2",,"Web","complete",,,,,
"25","insertValue","2019-02-21T07:26:22.022Z","Constant","182381","Web","complete",,,,,
"25","copy","2019-02-21T07:26:24.658Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"25","paste","2019-02-21T07:26:27.162Z","Special code","Au 58124829 XT","Web","complete",,,,,
"25","copy","2019-02-21T07:26:32.071Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"25","paste","2019-02-21T07:26:35.570Z","Area","Melbourne 123","Web","complete",,,,,
"25","clickButton","2019-02-21T07:26:39.413Z","OK",,"Web","complete",,,,,
"26","insertValue","2019-02-21T07:26:49.413Z","userID","ID160","Web","complete",,,,,
"26","openFile","2019-02-21T07:26:50.297Z",,,"Excel","complete","Sheet1","data.xls",,,
"26","goToUrl","2019-02-21T07:26:50.297Z",,,"Web","complete",,,"www.webpage.com",,
"26","insertValue","2019-02-21T07:26:55.771Z","username","Frank01","Web","complete",,,,,
"26","insertValue","2019-02-21T07:27:00.770Z","password","LittleFrank123","Web","complete",,,,,
"26","clickButton","2019-02-21T07:27:13.264Z","confirm",,"Web","complete",,,,,
"26","waitResponse","2019-02-21T07:27:16.308Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"26","copy","2019-02-21T07:27:23.788Z","userID","ID160","Web","complete",,,,,
"26","paste","2019-02-21T07:27:26.170Z","newID","ID160","Web","complete",,,,,
"26","clickButton","2019-02-21T07:27:30.849Z","B3",,"Web","complete",,,,,
"26","paste","2019-02-21T07:27:33.104Z",,"ID160","Excel","complete",,,,"A","42"
"26","copy","2019-02-21T07:27:37.070Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"26","paste","2019-02-21T07:27:39.109Z","Area","Melbourne 123","Web","complete",,,,,
"26","clickButton","2019-02-21T07:27:41.493Z","OK",,"Web","complete",,,,,
"27","insertValue","2019-02-21T07:27:51.493Z","userID","ID1467","Web","complete",,,,,
"27","openFile","2019-02-21T07:27:58.098Z",,,"Excel","complete","Sheet1","data.xls",,,
"27","goToUrl","2019-02-21T07:28:11.842Z",,,"Web","complete",,,"www.webpage.com",,
"27","insertValue","2019-02-21T07:28:13.673Z","username","Frank01","Web","complete",,,,,
"27","insertValue","2019-02-21T07:28:17.677Z","password","LittleFrank123","Web","complete",,,,,
"27","clickButton","2019-02-21T07:28:20.919Z","confirm",,"Web","complete",,,,,
"27","waitResponse","2019-02-21T07:28:25.101Z",,,"Web","complete",,,"www.webpage.com/ok",,
"27","clickButton","2019-02-21T07:28:32.888Z","Button1",,"Web","complete",,,,,
"27","clickButton","2019-02-21T07:28:36.532Z","B2",,"Web","complete",,,,,
"27","insertValue","2019-02-21T07:28:38.528Z","Constant","182381","Web","complete",,,,,
"27","copy","2019-02-21T07:28:42.440Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"27","paste","2019-02-21T07:28:43.065Z","Special code","Au 58124829 XT","Web","complete",,,,,
"27","copy","2019-02-21T07:28:45.580Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"27","paste","2019-02-21T07:28:48.944Z","Area","Melbourne 123","Web","complete",,,,,
"27","clickButton","2019-02-21T07:28:52.652Z","OK",,"Web","complete",,,,,
"28","insertValue","2019-02-21T07:29:02.652Z","userID","ID521","Web","complete",,,,,
"28","openFile","2019-02-21T07:29:11.336Z",,,"Excel","complete","Sheet1","data.xls",,,
"28","goToUrl","2019-02-21T07:29:23.997Z",,,"Web","complete",,,"www.webpage.com",,
"28","insertValue","2019-02-21T07:29:41.669Z","username","Frank01","Web","complete",,,,,
"28","insertValue","2019-02-21T07:29:48.512Z","password","LittleFrank123","Web","complete",,,,,
"28","clickButton","2019-02-21T07:29:52.150Z","confirm",,"Web","complete",,,,,
"28","waitResponse","2019-02-21T07:29:55.461Z",,,"Web","complete",,,"www.webpage.com/ok",,
"28","clickButton","2019-02-21T07:29:59.229Z","Button1",,"Web","complete",,,,,
"28","clickButton","2019-02-21T07:30:02.967Z","B2",,"Web","complete",,,,,
"28","insertValue","2019-02-21T07:30:05.572Z","Constant","182381","Web","complete",,,,,
"28","copy","2019-02-21T07:30:05.917Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"28","paste","2019-02-21T07:30:08.391Z","Special code","Au 58124829 XT","Web","complete",,,,,
"28","copy","2019-02-21T07:30:10.518Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"28","paste","2019-02-21T07:30:14.236Z","Area","Melbourne 123","Web","complete",,,,,
"28","clickButton","2019-02-21T07:30:17.992Z","OK",,"Web","complete",,,,,
"29","insertValue","2019-02-21T07:30:27.992Z","userID","ID1694","Web","complete",,,,,
"29","openFile","2019-02-21T07:30:40.647Z",,,"Excel","complete","Sheet1","data.xls",,,
"29","goToUrl","2019-02-21T07:30:52.410Z",,,"Web","complete",,,"www.webpage.com",,
"29","insertValue","2019-02-21T07:31:00.501Z","username","Frank01","Web","complete",,,,,
"29","insertValue","2019-02-21T07:31:00.501Z","password","LittleFrank123","Web","complete",,,,,
"29","clickButton","2019-02-21T07:31:09.079Z","confirm",,"Web","complete",,,,,
"29","waitResponse","2019-02-21T07:31:13.325Z",,,"Web","complete",,,"www.webpage.com/ok",,
"29","clickButton","2019-02-21T07:31:20.891Z","Button1",,"Web","complete",,,,,
"29","clickButton","2019-02-21T07:31:23.373Z","B2",,"Web","complete",,,,,
"29","insertValue","2019-02-21T07:31:27.622Z","Constant","182381","Web","complete",,,,,
"29","copy","2019-02-21T07:31:32.060Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"29","paste","2019-02-21T07:31:35.293Z","Special code","Au 58124829 XT","Web","complete",,,,,
"29","copy","2019-02-21T07:31:38.776Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"29","paste","2019-02-21T07:31:39.735Z","Area","Melbourne 123","Web","complete",,,,,
"29","clickButton","2019-02-21T07:31:42.701Z","OK",,"Web","complete",,,,,
"30","insertValue","2019-02-21T07:31:52.701Z","userID","ID892","Web","complete",,,,,
"30","openFile","2019-02-21T07:31:55.860Z",,,"Excel","complete","Sheet1","data.xls",,,
"30","goToUrl","2019-02-21T07:31:58.995Z",,,"Web","complete",,,"www.webpage.com",,
"30","insertValue","2019-02-21T07:32:03.354Z","username","Frank01","Web","complete",,,,,
"30","insertValue","2019-02-21T07:32:04.344Z","password","LittleFrank123","Web","complete",,,,,
"30","clickButton","2019-02-21T07:32:16.773Z","confirm",,"Web","complete",,,,,
"30","waitResponse","2019-02-21T07:32:18.470Z",,,"Web","complete",,,"www.webpage.com/ok",,
"30","clickButton","2019-02-21T07:32:25.551Z","Button1",,"Web","complete",,,,,
"30","clickButton","2019-02-21T07:32:28.865Z","B2",,"Web","complete",,,,,
"30","insertValue","2019-02-21T07:32:32.287Z","Constant","182381","Web","complete",,,,,
"30","copy","2019-02-21T07:32:37.428Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"30","paste","2019-02-21T07:32:40.727Z","Special code","Au 58124829 XT","Web","complete",,,,,
"30","copy","2019-02-21T07:32:43.529Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"30","paste","2019-02-21T07:32:46.423Z","Area","Melbourne 123","Web","complete",,,,,
"30","clickButton","2019-02-21T07:32:48.707Z","OK",,"Web","complete",,,,,
"31","insertValue","2019-02-21T07:32:58.707Z","userID","ID1676","Web","complete",,,,,
"31","openFile","2019-02-21T07:33:04.549Z",,,"Excel","complete","Sheet1","data.xls",,,
"31","goToUrl","2019-02-21T07:33:09.892Z",,,"Web","complete",,,"www.webpage.com",,
"31","insertValue","2019-02-21T07:33:28.771Z","username","Frank01","Web","complete",,,,,
"31","insertValue","2019-02-21T07:33:33.378Z","password","LittleFrank123","Web","complete",,,,,
"31","clickButton","2019-02-21T07:33:39.114Z","confirm",,"Web","complete",,,,,
"31","waitResponse","2019-02-21T07:33:41.878Z",,,"Web","complete",,,"www.webpage.com/ok",,
"31","clickButton","2019-02-21T07:33:51.292Z","Button1",,"Web","complete",,,,,
"31","clickButton","2019-02-21T07:33:53.371Z","B2",,"Web","complete",,,,,
"31","insertValue","2019-02-21T07:33:57.640Z","Constant","182381","Web","complete",,,,,
"31","copy","2019-02-21T07:34:00.109Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"31","paste","2019-02-21T07:34:02.575Z","Special code","Au 58124829 XT","Web","complete",,,,,
"31","copy","2019-02-21T07:34:05.580Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"31","paste","2019-02-21T07:34:06.720Z","Area","Melbourne 123","Web","complete",,,,,
"31","clickButton","2019-02-21T07:34:09.719Z","OK",,"Web","complete",,,,,
"32","insertValue","2019-02-21T07:34:19.719Z","userID","ID865","Web","complete",,,,,
"32","openFile","2019-02-21T07:34:19.719Z",,,"Excel","complete","Sheet1","data.xls",,,
"32","goToUrl","2019-02-21T07:34:26.577Z",,,"Web","complete",,,"www.webpage.com",,
"32","insertValue","2019-02-21T07:34:34.739Z","username","Frank01","Web","complete",,,,,
"32","insertValue","2019-02-21T07:34:44.439Z","password","LittleFrank123","Web","complete",,,,,
"32","clickButton","2019-02-21T07:34:49.306Z","confirm",,"Web","complete",,,,,
"32","waitResponse","2019-02-21T07:34:50.415Z",,,"Web","complete",,,"www.webpage.com/ok",,
"32","clickButton","2019-02-21T07:34:55.876Z","Button1",,"Web","complete",,,,,
"32","clickButton","2019-02-21T07:34:57.321Z","B2",,"Web","complete",,,,,
"32","insertValue","2019-02-21T07:35:00.963Z","Constant","182381","Web","complete",,,,,
"32","copy","2019-02-21T07:35:04.354Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"32","paste","2019-02-21T07:35:06.876Z","Special code","Au 58124829 XT","Web","complete",,,,,
"32","copy","2019-02-21T07:35:10.592Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"32","paste","2019-02-21T07:35:12.542Z","Area","Melbourne 123","Web","complete",,,,,
"32","clickButton","2019-02-21T07:35:16.533Z","OK",,"Web","complete",,,,,
"33","insertValue","2019-02-21T07:35:26.533Z","userID","ID1381","Web","complete",,,,,
"33","openFile","2019-02-21T07:35:40.075Z",,,"Excel","complete","Sheet1","data.xls",,,
"33","goToUrl","2019-02-21T07:35:49.871Z",,,"Web","complete",,,"www.webpage.com",,
"33","insertValue","2019-02-21T07:35:57.511Z","username","Frank01","Web","complete",,,,,
"33","insertValue","2019-02-21T07:36:09.202Z","password","LittleFrank123","Web","complete",,,,,
"33","clickButton","2019-02-21T07:36:17.105Z","confirm",,"Web","complete",,,,,
"33","waitResponse","2019-02-21T07:36:21.926Z",,,"Web","complete",,,"www.webpage.com/ok",,
"33","clickButton","2019-02-21T07:36:31.070Z","Button1",,"Web","complete",,,,,
"33","clickButton","2019-02-21T07:36:34.532Z","B2",,"Web","complete",,,,,
"33","insertValue","2019-02-21T07:36:35.447Z","Constant","182381","Web","complete",,,,,
"33","copy","2019-02-21T07:36:37.328Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"33","paste","2019-02-21T07:36:40.392Z","Special code","Au 58124829 XT","Web","complete",,,,,
"33","copy","2019-02-21T07:36:42.672Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"33","paste","2019-02-21T07:36:44.979Z","Area","Melbourne 123","Web","complete",,,,,
"33","clickButton","2019-02-21T07:36:46.361Z","OK",,"Web","complete",,,,,
"34","insertValue","2019-02-21T07:36:56.361Z","userID","ID694","Web","complete",,,,,
"34","openFile","2019-02-21T07:36:58.855Z",,,"Excel","complete","Sheet1","data.xls",,,
"34","goToUrl","2019-02-21T07:37:13.617Z",,,"Web","complete",,,"www.webpage.com",,
"34","insertValue","2019-02-21T07:37:24.216Z","username","Frank01","Web","complete",,,,,
"34","insertValue","2019-02-21T07:37:28.259Z","password","LittleFrank123","Web","complete",,,,,
"34","clickButton","2019-02-21T07:37:40.258Z","confirm",,"Web","complete",,,,,
"34","waitResponse","2019-02-21T07:37:43.805Z",,,"Web","complete",,,"www.webpage.com/ok",,
"34","clickButton","2019-02-21T07:37:52.812Z","Button1",,"Web","complete",,,,,
"34","clickButton","2019-02-21T07:37:55.767Z","B2",,"Web","complete",,,,,
"34","insertValue","2019-02-21T07:37:57.752Z","Constant","182381","Web","complete",,,,,
"34","copy","2019-02-21T07:38:01.977Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"34","paste","2019-02-21T07:38:04.269Z","Special code","Au 58124829 XT","Web","complete",,,,,
"34","copy","2019-02-21T07:38:07.117Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"34","paste","2019-02-21T07:38:09.780Z","Area","Melbourne 123","Web","complete",,,,,
"34","clickButton","2019-02-21T07:38:14.367Z","OK",,"Web","complete",,,,,
"35","insertValue","2019-02-21T07:38:24.367Z","userID","ID1318","Web","complete",,,,,
"35","openFile","2019-02-21T07:38:33.154Z",,,"Excel","complete","Sheet1","data.xls",,,
"35","goToUrl","2019-02-21T07:38:34.877Z",,,"Web","complete",,,"www.webpage.com",,
"35","insertValue","2019-02-21T07:38:46.814Z","username","Frank01","Web","complete",,,,,
"35","insertValue","2019-02-21T07:38:57.615Z","password","LittleFrank123","Web","complete",,,,,
"35","clickButton","2019-02-21T07:39:00.431Z","confirm",,"Web","complete",,,,,
"35","waitResponse","2019-02-21T07:39:01.941Z",,,"Web","complete",,,"www.webpage.com/ok",,
"35","clickButton","2019-02-21T07:39:03.101Z","Button1",,"Web","complete",,,,,
