"caseID","eventType","timeStamp","Label","source","lifecycle:transition","Value","Key","ref","FilePath","FileExtension","NameFile","Column","Row"
"30","copy","2019-03-05T12:18:56.285Z","address","Web","complete","addB1492",,,,,,,
"30","paste","2019-03-05T12:18:58.230Z",,"Excel","complete","addB1492",,,,,,"A","5"
"30","saveFile","2019-03-05T12:19:01.330Z","save","Excel","complete",,,,,,,,
"30","clickButton","2019-03-05T12:19:04.710Z","ConfirmWithFile","Web","complete",,,,,,,,
"31","clickButton","2019-03-05T12:19:17.119Z","Clients","Web","complete",,,,,,,,
"31","insertValue","2019-03-05T12:19:23.067Z","clientID","Web","complete","ID22",,,,,,,
"31","pressKey","2019-03-05T12:19:31.714Z",,"Web","complete",,"enter",,,,,,
"31","clickButton","2019-03-05T12:19:33.648Z","update","Web","complete",,,"ID22",,,,,
"31","insertValue","2019-03-05T12:19:36.879Z","address","Web","complete","addA1320addB535",,,,,,,
"31","insertValue","2019-03-05T12:19:36.879Z","country","Web","complete","Country97",,,,,,,
"31","clickButton","2019-03-05T12:19:36.879Z","UnbindFile","Web","complete",,,,,,,,
"31","clickButton","2019-03-05T12:19:39.759Z","OK","Web","complete",,,,,,,,
"31","clickButton","2019-03-05T12:19:42.404Z","Confirm","Web","complete",,,,,,,,
"32","clickButton","2019-03-05T12:19:55.708Z","Clients","Web","complete",,,,,,,,
"32","insertValue","2019-03-05T12:19:56.809Z","clientID","Web","complete","ID1457",,,,,,,
"32","pressKey","2019-03-05T12:20:08.220Z",,"Web","complete",,"enter",,,,,,
"32","clickButton","2019-03-05T12:20:08.909Z","update","Web","complete",,,"ID1457",,,,,
"32","insertValue","2019-03-05T12:20:11.154Z","address","Web","complete","addA1151addB1022",,,,,,,
"32","insertValue","2019-03-05T12:20:20.209Z","country","Web","complete","Australia",,,,,,,
"32","openFile","2019-03-05T12:20:32.966Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1457",,
"32","copy","2019-03-05T12:20:37.587Z","address","Web","complete","addB1022",,,,,,,
"32","paste","2019-03-05T12:20:38.830Z",,"Excel","complete","addB1022",,,,,,"A","5"
"32","saveFile","2019-03-05T12:20:40.964Z","save","Excel","complete",,,,,,,,
"32","clickButton","2019-03-05T12:20:44.164Z","ConfirmWithFile","Web","complete",,,,,,,,
"33","clickButton","2019-03-05T12:20:58.645Z","Clients","Web","complete",,,,,,,,
"33","insertValue","2019-03-05T12:21:01.747Z","clientID","Web","complete","ID60",,,,,,,
"33","pressKey","2019-03-05T12:21:08.782Z",,"Web","complete",,"enter",,,,,,
"33","clickButton","2019-03-05T12:21:11.732Z","update","Web","complete",,,"ID60",,,,,
"33","insertValue","2019-03-05T12:21:14.401Z","address","Web","complete","addA65addB621",,,,,,,
"33","insertValue","2019-03-05T12:21:25.666Z","country","Web","complete","Australia",,,,,,,
"33","openFile","2019-03-05T12:21:37.194Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID60",,
"33","copy","2019-03-05T12:21:58.114Z","address","Web","complete","addB621",,,,,,,
"33","paste","2019-03-05T12:22:05.208Z",,"Excel","complete","addB621",,,,,,"A","5"
"33","saveFile","2019-03-05T12:22:07.411Z","save","Excel","complete",,,,,,,,
"33","clickButton","2019-03-05T12:22:11.098Z","ConfirmWithFile","Web","complete",,,,,,,,
"34","clickButton","2019-03-05T12:22:23.333Z","Clients","Web","complete",,,,,,,,
"34","insertValue","2019-03-05T12:22:27.102Z","clientID","Web","complete","ID1908",,,,,,,
"34","pressKey","2019-03-05T12:22:46.087Z",,"Web","complete",,"enter",,,,,,
"34","clickButton","2019-03-05T12:22:49.540Z","update","Web","complete",,,"ID1908",,,,,
"34","insertValue","2019-03-05T12:22:52.241Z","address","Web","complete","addA1003addB1541",,,,,,,
"34","insertValue","2019-03-05T12:22:55.730Z","country","Web","complete","Australia",,,,,,,
"34","openFile","2019-03-05T12:22:58.976Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1908",,
"34","copy","2019-03-05T12:23:02.954Z","address","Web","complete","addB1541",,,,,,,
"34","paste","2019-03-05T12:23:15.654Z",,"Excel","complete","addB1541",,,,,,"A","5"
"34","saveFile","2019-03-05T12:23:17.325Z","save","Excel","complete",,,,,,,,
"34","clickButton","2019-03-05T12:23:20.259Z","ConfirmWithFile","Web","complete",,,,,,,,
"35","clickButton","2019-03-05T12:23:32.341Z","Clients","Web","complete",,,,,,,,
"35","insertValue","2019-03-05T12:23:35.910Z","clientID","Web","complete","ID411",,,,,,,
"35","pressKey","2019-03-05T12:23:39.677Z",,"Web","complete",,"enter",,,,,,
"35","clickButton","2019-03-05T12:23:44.137Z","update","Web","complete",,,"ID411",,,,,
"35","insertValue","2019-03-05T12:23:48.286Z","address","Web","complete","addA968addB362",,,,,,,
"35","insertValue","2019-03-05T12:23:56.724Z","country","Web","complete","Australia",,,,,,,
"35","openFile","2019-03-05T12:24:03.475Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID411",,
"35","copy","2019-03-05T12:24:04.700Z","address","Web","complete","addB362",,,,,,,
"35","paste","2019-03-05T12:24:18.273Z",,"Excel","complete","addB362",,,,,,"A","5"
"35","saveFile","2019-03-05T12:24:21.734Z","save","Excel","complete",,,,,,,,
"35","clickButton","2019-03-05T12:24:24.468Z","ConfirmWithFile","Web","complete",,,,,,,,
"36","clickButton","2019-03-05T12:24:38.257Z","Clients","Web","complete",,,,,,,,
"36","insertValue","2019-03-05T12:24:42.978Z","clientID","Web","complete","ID1248",,,,,,,
"36","pressKey","2019-03-05T12:24:45.255Z",,"Web","complete",,"enter",,,,,,
"36","clickButton","2019-03-05T12:24:47.368Z","update","Web","complete",,,"ID1248",,,,,
"36","insertValue","2019-03-05T12:24:51.442Z","address","Web","complete","addA481addB1945",,,,,,,
"36","insertValue","2019-03-05T12:24:55.618Z","country","Web","complete","Country178",,,,,,,
"36","clickButton","2019-03-05T12:25:04.367Z","UnbindFile","Web","complete",,,,,,,,
"36","clickButton","2019-03-05T12:25:08.141Z","OK","Web","complete",,,,,,,,
"36","clickButton","2019-03-05T12:25:12.384Z","Confirm","Web","complete",,,,,,,,
"37","clickButton","2019-03-05T12:25:25.555Z","Clients","Web","complete",,,,,,,,
"37","insertValue","2019-03-05T12:25:29.323Z","clientID","Web","complete","ID1688",,,,,,,
"37","pressKey","2019-03-05T12:25:39.907Z",,"Web","complete",,"enter",,,,,,
"37","clickButton","2019-03-05T12:25:41.831Z","update","Web","complete",,,"ID1688",,,,,
"37","insertValue","2019-03-05T12:25:44.895Z","address","Web","complete","addA1700addB1957",,,,,,,
"37","insertValue","2019-03-05T12:25:48.960Z","country","Web","complete","Australia",,,,,,,
"37","openFile","2019-03-05T12:25:59.581Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1688",,
"37","copy","2019-03-05T12:26:10.198Z","address","Web","complete","addB1957",,,,,,,
"37","paste","2019-03-05T12:26:15.556Z",,"Excel","complete","addB1957",,,,,,"A","5"
"37","saveFile","2019-03-05T12:26:18.301Z","save","Excel","complete",,,,,,,,
"37","clickButton","2019-03-05T12:26:21.086Z","ConfirmWithFile","Web","complete",,,,,,,,
"38","clickButton","2019-03-05T12:26:34.458Z","Clients","Web","complete",,,,,,,,
"38","insertValue","2019-03-05T12:26:36.582Z","clientID","Web","complete","ID1831",,,,,,,
"38","pressKey","2019-03-05T12:26:36.582Z",,"Web","complete",,"enter",,,,,,
"38","clickButton","2019-03-05T12:26:38.824Z","update","Web","complete",,,"ID1831",,,,,
"38","insertValue","2019-03-05T12:26:42.861Z","address","Web","complete","addA1854addB65",,,,,,,
"38","insertValue","2019-03-05T12:26:53.864Z","country","Web","complete","Australia",,,,,,,
"38","openFile","2019-03-05T12:27:02.839Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1831",,
"38","copy","2019-03-05T12:27:16.091Z","address","Web","complete","addB65",,,,,,,
"38","paste","2019-03-05T12:27:32.498Z",,"Excel","complete","addB65",,,,,,"A","5"
"38","saveFile","2019-03-05T12:27:36.688Z","save","Excel","complete",,,,,,,,
"38","clickButton","2019-03-05T12:27:41.192Z","ConfirmWithFile","Web","complete",,,,,,,,
"39","clickButton","2019-03-05T12:27:53.380Z","Clients","Web","complete",,,,,,,,
"39","insertValue","2019-03-05T12:27:55.840Z","clientID","Web","complete","ID1524",,,,,,,
"39","pressKey","2019-03-05T12:28:04.741Z",,"Web","complete",,"enter",,,,,,
"39","clickButton","2019-03-05T12:28:07.834Z","update","Web","complete",,,"ID1524",,,,,
"39","insertValue","2019-03-05T12:28:10.183Z","address","Web","complete","addA1240addB1529",,,,,,,
"39","insertValue","2019-03-05T12:28:22.106Z","country","Web","complete","Country84",,,,,,,
"39","clickButton","2019-03-05T12:28:32.099Z","UnbindFile","Web","complete",,,,,,,,
"39","clickButton","2019-03-05T12:28:35.783Z","OK","Web","complete",,,,,,,,
"39","clickButton","2019-03-05T12:28:39.229Z","Confirm","Web","complete",,,,,,,,
"40","clickButton","2019-03-05T12:28:51.891Z","Clients","Web","complete",,,,,,,,
"40","insertValue","2019-03-05T12:28:53.546Z","clientID","Web","complete","ID1653",,,,,,,
"40","pressKey","2019-03-05T12:29:07.944Z",,"Web","complete",,"enter",,,,,,
"40","clickButton","2019-03-05T12:29:09.147Z","update","Web","complete",,,"ID1653",,,,,
"40","insertValue","2019-03-05T12:29:12.682Z","address","Web","complete","addA1311addB1005",,,,,,,
"40","insertValue","2019-03-05T12:29:31.338Z","country","Web","complete","Australia",,,,,,,
"40","openFile","2019-03-05T12:29:41.839Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1653",,
"40","copy","2019-03-05T12:29:51.480Z","address","Web","complete","addB1005",,,,,,,
"40","paste","2019-03-05T12:30:04.222Z",,"Excel","complete","addB1005",,,,,,"A","5"
"40","saveFile","2019-03-05T12:30:07.050Z","save","Excel","complete",,,,,,,,
"40","clickButton","2019-03-05T12:30:09.131Z","ConfirmWithFile","Web","complete",,,,,,,,
"41","clickButton","2019-03-05T12:30:21.801Z","Clients","Web","complete",,,,,,,,
"41","insertValue","2019-03-05T12:30:26.153Z","clientID","Web","complete","ID318",,,,,,,
"41","pressKey","2019-03-05T12:30:34.540Z",,"Web","complete",,"enter",,,,,,
"41","clickButton","2019-03-05T12:30:38.010Z","update","Web","complete",,,"ID318",,,,,
"41","insertValue","2019-03-05T12:30:41.180Z","address","Web","complete","addA775addB343",,,,,,,
"41","insertValue","2019-03-05T12:30:41.180Z","country","Web","complete","Australia",,,,,,,
"41","openFile","2019-03-05T12:30:46.420Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID318",,
"41","copy","2019-03-05T12:30:46.420Z","address","Web","complete","addB343",,,,,,,
"41","paste","2019-03-05T12:30:55.884Z",,"Excel","complete","addB343",,,,,,"A","5"
"41","saveFile","2019-03-05T12:31:00.495Z","save","Excel","complete",,,,,,,,
"41","clickButton","2019-03-05T12:31:03.512Z","ConfirmWithFile","Web","complete",,,,,,,,
"42","clickButton","2019-03-05T12:31:16.260Z","Clients","Web","complete",,,,,,,,
"42","insertValue","2019-03-05T12:31:18.643Z","clientID","Web","complete","ID615",,,,,,,
"42","pressKey","2019-03-05T12:31:26.723Z",,"Web","complete",,"enter",,,,,,
"42","clickButton","2019-03-05T12:31:27.301Z","update","Web","complete",,,"ID615",,,,,
"42","insertValue","2019-03-05T12:31:30.224Z","address","Web","complete","addA159addB1468",,,,,,,
"42","insertValue","2019-03-05T12:31:35.978Z","country","Web","complete","Country108",,,,,,,
"42","clickButton","2019-03-05T12:31:40.874Z","UnbindFile","Web","complete",,,,,,,,
"42","clickButton","2019-03-05T12:31:44.468Z","OK","Web","complete",,,,,,,,
"42","clickButton","2019-03-05T12:31:47.613Z","Confirm","Web","complete",,,,,,,,
"43","clickButton","2019-03-05T12:31:59.963Z","Clients","Web","complete",,,,,,,,
"43","insertValue","2019-03-05T12:32:03.673Z","clientID","Web","complete","ID681",,,,,,,
"43","pressKey","2019-03-05T12:32:08.720Z",,"Web","complete",,"enter",,,,,,
"43","clickButton","2019-03-05T12:32:12.833Z","update","Web","complete",,,"ID681",,,,,
"43","insertValue","2019-03-05T12:32:15.972Z","address","Web","complete","addA1733addB1263",,,,,,,
"43","insertValue","2019-03-05T12:32:20.951Z","country","Web","complete","Country133",,,,,,,
"43","clickButton","2019-03-05T12:32:30.052Z","UnbindFile","Web","complete",,,,,,,,
"43","clickButton","2019-03-05T12:32:34.697Z","OK","Web","complete",,,,,,,,
"43","clickButton","2019-03-05T12:32:37.641Z","Confirm","Web","complete",,,,,,,,
"44","clickButton","2019-03-05T12:32:50.203Z","Clients","Web","complete",,,,,,,,
"44","insertValue","2019-03-05T12:32:52.546Z","clientID","Web","complete","ID1030",,,,,,,
"44","pressKey","2019-03-05T12:32:58.397Z",,"Web","complete",,"enter",,,,,,
"44","clickButton","2019-03-05T12:33:02.028Z","update","Web","complete",,,"ID1030",,,,,
"44","insertValue","2019-03-05T12:33:04.432Z","address","Web","complete","addA1081addB1059",,,,,,,
"44","insertValue","2019-03-05T12:33:14.855Z","country","Web","complete","Country88",,,,,,,
"44","clickButton","2019-03-05T12:33:23.389Z","UnbindFile","Web","complete",,,,,,,,
"44","clickButton","2019-03-05T12:33:25.403Z","OK","Web","complete",,,,,,,,
"44","clickButton","2019-03-05T12:33:28.593Z","Confirm","Web","complete",,,,,,,,
"45","clickButton","2019-03-05T12:33:40.787Z","Clients","Web","complete",,,,,,,,
"45","insertValue","2019-03-05T12:33:42.563Z","clientID","Web","complete","ID181",,,,,,,
"45","pressKey","2019-03-05T12:33:55.322Z",,"Web","complete",,"enter",,,,,,
"45","clickButton","2019-03-05T12:33:58.750Z","update","Web","complete",,,"ID181",,,,,
"45","insertValue","2019-03-05T12:34:01.869Z","address","Web","complete","addA1088addB1395",,,,,,,
"45","insertValue","2019-03-05T12:34:07.330Z","country","Web","complete","Australia",,,,,,,
"45","openFile","2019-03-05T12:34:11.820Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID181",,
"45","copy","2019-03-05T12:34:21.797Z","address","Web","complete","addB1395",,,,,,,
"45","paste","2019-03-05T12:34:30.862Z",,"Excel","complete","addB1395",,,,,,"A","5"
"45","saveFile","2019-03-05T12:34:33.518Z","save","Excel","complete",,,,,,,,
"45","clickButton","2019-03-05T12:34:34.232Z","ConfirmWithFile","Web","complete",,,,,,,,
"46","clickButton","2019-03-05T12:34:46.999Z","Clients","Web","complete",,,,,,,,
"46","insertValue","2019-03-05T12:34:51.793Z","clientID","Web","complete","ID989",,,,,,,
"46","pressKey","2019-03-05T12:35:01.939Z",,"Web","complete",,"enter",,,,,,
"46","clickButton","2019-03-05T12:35:04.942Z","update","Web","complete",,,"ID989",,,,,
"46","insertValue","2019-03-05T12:35:06.144Z","address","Web","complete","addA1132addB74",,,,,,,
"46","insertValue","2019-03-05T12:35:16.762Z","country","Web","complete","Country84",,,,,,,
"46","clickButton","2019-03-05T12:35:31.547Z","UnbindFile","Web","complete",,,,,,,,
"46","clickButton","2019-03-05T12:35:33.642Z","OK","Web","complete",,,,,,,,
"46","clickButton","2019-03-05T12:35:36.342Z","Confirm","Web","complete",,,,,,,,
"47","clickButton","2019-03-05T12:35:49.031Z","Clients","Web","complete",,,,,,,,
"47","insertValue","2019-03-05T12:35:51.069Z","clientID","Web","complete","ID907",,,,,,,
"47","pressKey","2019-03-05T12:36:10.411Z",,"Web","complete",,"enter",,,,,,
"47","clickButton","2019-03-05T12:36:14.632Z","update","Web","complete",,,"ID907",,,,,
"47","insertValue","2019-03-05T12:36:18.506Z","address","Web","complete","addA956addB1837",,,,,,,
"47","insertValue","2019-03-05T12:36:27.453Z","country","Web","complete","Country118",,,,,,,
"47","clickButton","2019-03-05T12:36:40.130Z","UnbindFile","Web","complete",,,,,,,,
"47","clickButton","2019-03-05T12:36:46.561Z","OK","Web","complete",,,,,,,,
"47","clickButton","2019-03-05T12:36:48.934Z","Confirm","Web","complete",,,,,,,,
"48","clickButton","2019-03-05T12:37:01.904Z","Clients","Web","complete",,,,,,,,
"48","insertValue","2019-03-05T12:37:04.351Z","clientID","Web","complete","ID1775",,,,,,,
"48","pressKey","2019-03-05T12:37:11.293Z",,"Web","complete",,"enter",,,,,,
"48","clickButton","2019-03-05T12:37:13.708Z","update","Web","complete",,,"ID1775",,,,,
"48","insertValue","2019-03-05T12:37:17.800Z","address","Web","complete","addA1145addB1703",,,,,,,
"48","insertValue","2019-03-05T12:37:29.158Z","country","Web","complete","Australia",,,,,,,
"48","openFile","2019-03-05T12:37:37.144Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1775",,
"48","copy","2019-03-05T12:37:50.831Z","address","Web","complete","addB1703",,,,,,,
"48","paste","2019-03-05T12:37:56.561Z",,"Excel","complete","addB1703",,,,,,"A","5"
"48","saveFile","2019-03-05T12:37:59.074Z","save","Excel","complete",,,,,,,,
"48","clickButton","2019-03-05T12:38:01.911Z","ConfirmWithFile","Web","complete",,,,,,,,
"49","clickButton","2019-03-05T12:38:14.870Z","Clients","Web","complete",,,,,,,,
"49","insertValue","2019-03-05T12:38:18.388Z","clientID","Web","complete","ID1594",,,,,,,
"49","pressKey","2019-03-05T12:38:25.690Z",,"Web","complete",,"enter",,,,,,
"49","clickButton","2019-03-05T12:38:27.703Z","update","Web","complete",,,"ID1594",,,,,
"49","insertValue","2019-03-05T12:38:30.404Z","address","Web","complete","addA1185addB1046",,,,,,,
"49","insertValue","2019-03-05T12:38:40.307Z","country","Web","complete","Country69",,,,,,,
"49","clickButton","2019-03-05T12:38:44.343Z","UnbindFile","Web","complete",,,,,,,,
"49","clickButton","2019-03-05T12:38:47.493Z","OK","Web","complete",,,,,,,,
"49","clickButton","2019-03-05T12:38:49.340Z","Confirm","Web","complete",,,,,,,,
"50","clickButton","2019-03-05T12:39:02.623Z","Clients","Web","complete",,,,,,,,
"50","insertValue","2019-03-05T12:39:05.404Z","clientID","Web","complete","ID885",,,,,,,
"50","pressKey","2019-03-05T12:39:14.961Z",,"Web","complete",,"enter",,,,,,
"50","clickButton","2019-03-05T12:39:17.804Z","update","Web","complete",,,"ID885",,,,,
"50","insertValue","2019-03-05T12:39:21.629Z","address","Web","complete","addA917addB365",,,,,,,
"50","insertValue","2019-03-05T12:39:21.629Z","country","Web","complete","Country123",,,,,,,
"50","clickButton","2019-03-05T12:39:26.709Z","UnbindFile","Web","complete",,,,,,,,
"50","clickButton","2019-03-05T12:39:30.762Z","OK","Web","complete",,,,,,,,
"50","clickButton","2019-03-05T12:39:33.615Z","Confirm","Web","complete",,,,,,,,
"51","clickButton","2019-03-05T12:39:45.979Z","Clients","Web","complete",,,,,,,,
"51","insertValue","2019-03-05T12:39:48.175Z","clientID","Web","complete","ID1540",,,,,,,
"51","pressKey","2019-03-05T12:39:48.175Z",,"Web","complete",,"enter",,,,,,
"51","clickButton","2019-03-05T12:39:53.013Z","update","Web","complete",,,"ID1540",,,,,
"51","insertValue","2019-03-05T12:39:54.183Z","address","Web","complete","addA1473addB1740",,,,,,,
"51","insertValue","2019-03-05T12:40:00.492Z","country","Web","complete","Australia",,,,,,,
"51","openFile","2019-03-05T12:40:09.253Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1540",,
"51","copy","2019-03-05T12:40:09.253Z","address","Web","complete","addB1740",,,,,,,
"51","paste","2019-03-05T12:40:09.263Z",,"Excel","complete","addB1740",,,,,,"A","5"
"51","saveFile","2019-03-05T12:40:13.281Z","save","Excel","complete",,,,,,,,
"51","clickButton","2019-03-05T12:40:16.600Z","ConfirmWithFile","Web","complete",,,,,,,,
"52","clickButton","2019-03-05T12:40:29.976Z","Clients","Web","complete",,,,,,,,
"52","insertValue","2019-03-05T12:40:33.853Z","clientID","Web","complete","ID555",,,,,,,
